mode,distribution,T,eps,eta,v_el,nu_tilde,va,z_star_raw,z_star,z_star_max,z_star_clipped,chi_be,i_ab,skr_raw,skr,status
fixed,uniform,0.3,0.002,0.95,0.002,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.2842289055957095,-0.10995196241731603,0.0,clipped
fixed,mb,0.3,0.002,0.95,0.002,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.36633858826258364,-0.25939059958309607,0.0,clipped
fixed_va,mb,0.3,0.002,0.95,0.002,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.2736221442544633,-0.08383696305748406,0.0,clipped
fixed,binomial,0.3,0.002,0.95,0.005,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.2838920919205016,-0.11013477864532173,0.0,clipped
fixed,uniform,0.3,0.002,0.95,0.005,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.28393354020224737,-0.11023255954110511,0.0,clipped
fixed,mb,0.3,0.002,0.95,0.005,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.36596817151669686,-0.25974249549168854,0.0,clipped
fixed_va,mb,0.3,0.002,0.95,0.005,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.2733367888067232,-0.08410805073283717,0.0,clipped
fixed,binomial,0.3,0.002,0.95,0.01,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.2834012473072199,-0.11060108102793931,0.0,clipped
fixed,uniform,0.3,0.002,0.95,0.01,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.28344263073531467,-0.11069892353469113,0.0,clipped
fixed,mb,0.3,0.002,0.95,0.01,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.36535248096827727,-0.26032740151268713,0.0,clipped
fixed_va,mb,0.3,0.002,0.95,0.01,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.27286252066302397,-0.0845586054693514,0.0,clipped
fixed,binomial,0.3,0.002,0.95,0.02,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.28242464870032136,-0.1115288497044929,0.0,clipped
fixed,uniform,0.3,0.002,0.95,0.02,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.2824659030280694,-0.11162681485657416,0.0,clipped
fixed,mb,0.3,0.002,0.95,0.02,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.364127326757869,-0.261491298012575,0.0,clipped
fixed_va,mb,0.3,0.002,0.95,0.02,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.27191891928955336,-0.08545502677414846,0.0,clipped
fixed,binomial,0.3,0.002,0.99,0.0,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.2884286870586067,-0.10582501326412186,0.0,clipped
fixed,uniform,0.3,0.002,0.99,0.0,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.28847073370206255,-0.10592222571628068,0.0,clipped
fixed,mb,0.3,0.002,0.99,0.0,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.371656128338592,-0.2543389365108881,0.0,clipped
fixed_va,mb,0.3,0.002,0.99,0.0,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.277720434810772,-0.07994358702899074,0.0,clipped
fixed,binomial,0.3,0.002,0.99,0.002,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.2882339863273846,-0.10600997895878284,0.0,clipped
fixed,uniform,0.3,0.002,0.99,0.002,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.2882760073290961,-0.10610721577059884,0.0,clipped
fixed,mb,0.3,0.002,0.99,0.002,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.37141210684613896,-0.25457075692871856,0.0,clipped
fixed_va,mb,0.3,0.002,0.99,0.002,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.27753228878103836,-0.08012232575723771,0.0,clipped
fixed,binomial,0.3,0.002,0.99,0.005,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.2879424292303489,-0.10628695820096673,0.0,clipped
fixed,uniform,0.3,0.002,0.99,0.005,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.28798441182803,-0.10638423149661164,0.0,clipped
fixed,mb,0.3,0.002,0.99,0.005,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.371046678143655,-0.2549179141960783,0.0,clipped
fixed_va,mb,0.3,0.002,0.99,0.005,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.2772505487040565,-0.08038997883037047,0.0,clipped
fixed,binomial,0.3,0.002,0.99,0.01,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.2874578136044911,-0.10674734304553168,0.0,clipped
fixed,uniform,0.3,0.002,0.99,0.01,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.2874997323512107,-0.10684467699958994,0.0,clipped
fixed,mb,0.3,0.002,0.99,0.01,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.37043923440852977,-0.2554949857444473,0.0,clipped
fixed_va,mb,0.3,0.002,0.99,0.01,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.2767822548148665,-0.08083485802510099,0.0,clipped
fixed,binomial,0.3,0.002,0.99,0.02,,1.9996783754650813,2.6819376293927455,2.1911174699496816,2.191117472140799,True,0.3798322659697982,0.28649347568718775,-0.10766346406696986,0.0,clipped
fixed,uniform,0.3,0.002,0.99,0.02,,1.9999999999999998,2.657637791537495,2.191300981242969,2.19130098343427,True,0.3799694227332401,0.28653526731287965,-0.10776091878600441,0.0,clipped
fixed,mb,0.3,0.002,0.99,0.02,0.1,2.6550162256253156,3.412184045008161,2.5628982495236716,2.56289825208657,True,0.6074122584325505,0.3692303265999564,-0.25664344816259194,0.0,clipped
fixed_va,mb,0.3,0.002,0.99,0.02,0.13897435897435897,1.918072890931891,2.5915582071378798,2.1445154877562604,2.1445154899007757,True,0.34377800009922416,0.2758504113291538,-0.08172010933652807,0.0,clipped
fixed,binomial,0.3,0.005,0.6,0.0,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.23647401255075562,-0.1547776503112105,0.0,clipped
fixed,uniform,0.3,0.005,0.6,0.0,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.23650909261179087,-0.15488167066219746,0.0,clipped
fixed,mb,0.3,0.005,0.6,0.0,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.3062391865016338,-0.3163154871510685,0.0,clipped
fixed_va,mb,0.3,0.005,0.6,0.0,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.22754550277436025,-0.12715283635921185,0.0,clipped
fixed,binomial,0.3,0.005,0.6,0.002,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.236258355014232,-0.15498252497090792,0.0,clipped
fixed,uniform,0.3,0.005,0.6,0.002,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.23629340563174298,-0.15508657329324296,0.0,clipped
fixed,mb,0.3,0.005,0.6,0.002,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.3059663648315841,-0.31657466773761567,0.0,clipped
fixed_va,mb,0.3,0.005,0.6,0.002,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.2273373624558269,-0.12735056966181854,0.0,clipped
fixed,binomial,0.3,0.005,0.6,0.005,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.23593560686832293,-0.15528913570952155,0.0,clipped
fixed,uniform,0.3,0.005,0.6,0.005,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.2359706134131032,-0.15539322590095075,0.0,clipped
fixed,mb,0.3,0.005,0.6,0.005,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.30555804595045044,-0.31696257067469263,0.0,clipped
fixed_va,mb,0.3,0.005,0.6,0.005,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.22702586643300127,-0.12764649088350288,0.0,clipped
fixed,binomial,0.3,0.005,0.6,0.01,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.23539965273269733,-0.15579829213836585,0.0,clipped
fixed,uniform,0.3,0.005,0.6,0.01,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.23543458606870962,-0.15590245187812463,0.0,clipped
fixed,mb,0.3,0.005,0.6,0.01,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.30487993991817935,-0.3176067714053502,0.0,clipped
fixed_va,mb,0.3,0.005,0.6,0.01,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.22650860289064778,-0.1281378912487387,0.0,clipped
fixed,binomial,0.3,0.005,0.6,0.02,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.23433503228308994,-0.15680968156549288,0.0,clipped
fixed,uniform,0.3,0.005,0.6,0.02,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.234369820116344,-0.15691397953287198,0.0,clipped
fixed,mb,0.3,0.005,0.6,0.02,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.30353275036078287,-0.31888660148487685,0.0,clipped
fixed_va,mb,0.3,0.005,0.6,0.02,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.22548112935824907,-0.12911399110451746,0.0,clipped
fixed,binomial,0.3,0.005,0.8,0.0,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.2669409477795022,-0.12583406184390122,0.0,clipped
fixed,uniform,0.3,0.005,0.8,0.0,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.26698014353549887,-0.12593417228467485,0.0,clipped
fixed,mb,0.3,0.005,0.8,0.0,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.34467448490003905,-0.2798019536725835,0.0,clipped
fixed_va,mb,0.3,0.005,0.8,0.0,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.25696127397390334,-0.09920785371964591,0.0,clipped
fixed,binomial,0.3,0.005,0.8,0.002,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.26673468707984477,-0.1260300095085758,0.0,clipped
fixed,uniform,0.3,0.005,0.8,0.002,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.2667738552638889,-0.1261301461427043,0.0,clipped
fixed,mb,0.3,0.005,0.8,0.002,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.34441498846124574,-0.2800484752894371,0.0,clipped
fixed_va,mb,0.3,0.005,0.8,0.002,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.25676205781390404,-0.09939710907164523,0.0,clipped
fixed,binomial,0.3,0.005,0.8,0.005,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.2664258946869644,-0.12632336228181212,0.0,clipped
fixed,uniform,0.3,0.005,0.8,0.005,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.26646502158573493,-0.12642353813695062,0.0,clipped
fixed,mb,0.3,0.005,0.8,0.005,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.3440264790714558,-0.2804175592097376,0.0,clipped
fixed_va,mb,0.3,0.005,0.8,0.005,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.25646381360267984,-0.09968044107230825,0.0,clipped
fixed,binomial,0.3,0.005,0.8,0.01,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.2659128309330381,-0.12681077284804215,0.0,clipped
fixed,uniform,0.3,0.005,0.8,0.01,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.26595188921608803,-0.12691101388811515,0.0,clipped
fixed,mb,0.3,0.005,0.8,0.01,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.34338091670949517,-0.2810308434536002,0.0,clipped
fixed_va,mb,0.3,0.005,0.8,0.01,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.2559682806521287,-0.10015119737533185,0.0,clipped
fixed,binomial,0.3,0.005,0.8,0.02,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.26489262538844066,-0.1277799681154097,0.0,clipped
fixed,uniform,0.3,0.005,0.8,0.02,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.2649315471595031,-0.12788033884187083,0.0,clipped
fixed,mb,0.3,0.005,0.8,0.02,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.3420970670553136,-0.2822505006250726,0.0,clipped
fixed_va,mb,0.3,0.005,0.8,0.02,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.25498295226341333,-0.10108725934461141,0.0,clipped
fixed,binomial,0.3,0.005,0.95,0.0,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.2843002971378639,-0.10934267995345759,0.0,clipped
fixed,uniform,0.3,0.005,0.95,0.0,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.28434179933758935,-0.1094405992726889,0.0,clipped
fixed,mb,0.3,0.005,0.95,0.0,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.36648016283463586,-0.2590865596347165,0.0,clipped
fixed_va,mb,0.3,0.005,0.95,0.0,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.27373121254560706,-0.08327641207652736,0.0,clipped
fixed,binomial,0.3,0.005,0.95,0.002,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.28410318749721303,-0.10952993411207596,0.0,clipped
fixed,uniform,0.3,0.005,0.95,0.002,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.28414466366352287,-0.10962787816305208,0.0,clipped
fixed,mb,0.3,0.005,0.95,0.002,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.36623294270312234,-0.25932141875965437,0.0,clipped
fixed_va,mb,0.3,0.005,0.95,0.002,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.2735407570831196,-0.08345734476589045,0.0,clipped
fixed,binomial,0.3,0.005,0.95,0.005,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.28380803662518417,-0.1098103274405034,0.0,clipped
fixed,uniform,0.3,0.005,0.95,0.005,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.28384947380255154,-0.10990830853097483,0.0,clipped
fixed,mb,0.3,0.005,0.95,0.005,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.3658627406047325,-0.2596731107531247,0.0,clipped
fixed_va,mb,0.3,0.005,0.95,0.005,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.27325557178285154,-0.08372827080114514,0.0,clipped
fixed,binomial,0.3,0.005,0.95,0.01,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.2833174833106761,-0.11027635308928607,0.0,clipped
fixed,uniform,0.3,0.005,0.95,0.01,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.28335885566911057,-0.11037439575774377,0.0,clipped
fixed,mb,0.3,0.005,0.95,0.01,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.3652474063435532,-0.2602576783012451,0.0,clipped
fixed_va,mb,0.3,0.005,0.95,0.01,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.27278158603141106,-0.08417855726501355,0.0,clipped
fixed,binomial,0.3,0.005,0.95,0.02,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.2823414627625022,-0.1112035726100512,0.0,clipped
fixed,uniform,0.3,0.005,0.95,0.02,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.28238270608953947,-0.1113017378583363,0.0,clipped
fixed,mb,0.3,0.005,0.95,0.02,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.3640229592825784,-0.2614209030091711,0.0,clipped
fixed_va,mb,0.3,0.005,0.95,0.02,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.2718385450289472,-0.08507444621735422,0.0,clipped
fixed,binomial,0.3,0.005,0.99,0.0,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.28834191529535996,-0.10550314270383637,0.0,clipped
fixed,uniform,0.3,0.005,0.99,0.0,,1.9999999999999998,2.654165870626808,2.1919169670384417,2.1919169692303586,True,0.37956530864339877,0.2883839505115547,-0.10560055565742182,0.0,clipped
fixed,mb,0.3,0.005,0.99,0.0,0.1,2.6550162256253156,3.4120374350859217,2.563539925963312,2.563539928526852,True,0.6072427143276206,0.37154737695175766,-0.2542727062234508,0.0,clipped
fixed_va,mb,0.3,0.005,0.99,0.0,0.13897435897435897,1.918072890931891,2.5915235219169412,2.1451277217972495,2.145127723942377,True,0.34332106399485407,0.2776365841585229,-0.07956630904425732,0.0,clipped
fixed,binomial,0.3,0.005,0.99,0.002,,1.9996783754650813,2.6814707074359547,2.191733441285964,2.1917334434776974,True,0.3794279622344283,0.2881473320447064,-0.10568799679195728,0.0,clipped
