T,epsilon,SNR_dB,scheme,mean_I_AB,mean_chi_BE,mean_K_raw,std_K_raw,ci95_low,ci95_high,mean_K_positive,mean_entropy,outage_probability,repetitions
1.4677992676e-05,0.0275,-45.32303425326227,GS,2.12217659922113e-05,3.1491789453941266e-05,-1.1331111761340534e-05,4.8033905644481957e-08,-1.145043459779317e-05,-1.1211788924887898e-05,0.0,8.0,1.0,3
1.4677992676e-05,0.0275,-45.32303425326227,MB-fixed,2.1423401575108397e-05,1.977135543818065e-05,5.808760581723251e-07,2.324164411085522e-07,3.521611990925728e-09,1.1582305043537247e-06,5.808760581723251e-07,6.408923689874861,0.0,3
1.4677992676e-05,0.0275,-45.32303425326227,MB-global-opt,2.1799398092288886e-05,1.94790614780338e-05,1.2303667096406425e-06,6.047374584483011e-07,-2.718844165802141e-07,2.732617835861499e-06,1.2303667096406425e-06,4.7380473561634675,0.0,3
1.4677992676e-05,0.0275,-45.32303425326227,PS,2.1423401576884753e-05,1.977135543818065e-05,5.808760598598655e-07,2.3241644063722396e-07,3.5216148493103006e-09,1.1582305048704207e-06,5.808760598598655e-07,6.408923689874858,0.0,3
1.4677992676e-05,0.0275,-45.32303425326227,PS+GS,2.1423399916287167e-05,1.971752828899831e-05,6.347016314744979e-07,2.32420837608284e-07,5.733626378231519e-08,1.2120669991666807e-06,6.347016314744979e-07,6.408923689874858,0.0,3
1.6155980984e-05,0.0275,-44.90636767489627,GS,2.330119842911908e-05,3.454050184270585e-05,-1.2404363335042728e-05,3.36179451089328e-07,-1.3239479387398904e-05,-1.1569247282686553e-05,0.0,8.0,1.0,3
1.6155980984e-05,0.0275,-44.90636767489627,MB-fixed,2.3580427903624468e-05,2.1729193139474745e-05,6.722133689684983e-07,2.3905489891017866e-07,7.836807941441976e-08,1.2660586585225768e-06,6.722133689684983e-07,6.408923689874861,0.0,3
1.6155980984e-05,0.0275,-44.90636767489627,MB-global-opt,2.3590750508617475e-05,2.140956864082888e-05,1.0016443423577204e-06,3.7440437820639987e-07,7.157230702229486e-08,1.9317163776931458e-06,1.0016443423577204e-06,4.7380473561634675,0.0,3
1.6155980984e-05,0.0275,-44.90636767489627,PS,2.3580427904808705e-05,2.1729193139474745e-05,6.722133700935241e-07,2.3905489867167854e-07,7.836808113191268e-08,1.2660586590551356e-06,6.722133700935241e-07,6.408923689874858,0.0,3
1.6155980984e-05,0.0275,-44.90636767489627,PS+GS,2.3580437477595712e-05,2.1670333659962182e-05,7.31081943753744e-07,2.390670533317913e-07,1.3720646094257336e-07,1.3249574265649146e-06,7.31081943753744e-07,6.408923689874858,0.0,3
1.77827941e-05,0.0275,-44.4897011053634,GS,2.5518672893021233e-05,3.788388291869893e-05,-1.364114367032876e-05,4.818142909545227e-07,-1.4838036720534304e-05,-1.2444250620123217e-05,0.0,8.0,1.0,3
1.77827941e-05,0.0275,-44.4897011053634,MB-fixed,2.547193688418048e-05,2.3880846394819244e-05,3.174936451522092e-07,5.518183589925214e-07,-1.0532991504403077e-06,1.688286440744726e-06,3.5025600371163375e-07,6.408923689874861,0.3333333333333333,3
1.77827941e-05,0.0275,-44.4897011053634,MB-global-opt,2.562274272784511e-05,2.353135094890213e-05,8.102546425507257e-07,1.0376037300247195e-07,5.524995869931984e-07,1.068009698108253e-06,8.102546425507257e-07,4.7380473561634675,0.0,3
1.77827941e-05,0.0275,-44.4897011053634,PS,2.5471936885364716e-05,2.3880846394819244e-05,3.174936462772361e-07,5.518183589889006e-07,-1.0532991493062864e-06,1.6882864418607587e-06,3.502560048366607e-07,6.408923689874858,0.3333333333333333,3
1.77827941e-05,0.0275,-44.4897011053634,PS+GS,2.5471954173461597e-05,2.3816486901973022e-05,3.8186956281549396e-07,5.51779616845362e-07,-9.888269919482313e-07,1.752566117579219e-06,3.931667305649228e-07,6.408923689874858,0.3333333333333333,3
1.9573417815e-05,0.0275,-44.073034545502246,GS,2.82011505641222e-05,4.155036338149287e-05,-1.4759270345576783e-05,4.6339085521191287e-07,-1.5910397044274667e-05,-1.36081436468789e-05,0.0,8.0,1.0,3
1.9573417815e-05,0.0275,-44.073034545502246,MB-fixed,2.8113502722841115e-05,2.6245495815757636e-05,4.623317709414217e-07,5.727169200660071e-07,-9.603759283344153e-07,1.8850394702172586e-06,4.623317709414217e-07,6.408923689874861,0.0,3
1.9573417815e-05,0.0275,-44.073034545502246,MB-global-opt,2.850666222483274e-05,2.586335450827093e-05,1.2179746053201727e-06,1.0587988123214459e-06,-1.412227453491397e-06,3.848176664131742e-06,1.2179746053201727e-06,4.7380473561634675,0.0,3
1.9573417815e-05,0.0275,-44.073034545502246,PS,2.8113502723729294e-05,2.6245495815757636e-05,4.6233177178519187e-07,5.727169190718764e-07,-9.603759250210873e-07,1.885039468591471e-06,4.6233177178519187e-07,6.408923689874858,0.0,3
1.9573417815e-05,0.0275,-44.073034545502246,PS+GS,2.811349196285562e-05,2.617512546154721e-05,5.326919031656254e-07,5.727286078454977e-07,-8.900448301640105e-07,1.955428636495261e-06,5.326919031656254e-07,6.408923689874858,0.0,3
2.15443469e-05,0.0275,-43.656367996622194,GS,3.1383362774306534e-05,4.557111175551576e-05,-1.5756917119924552e-05,3.7911250303389517e-07,-1.6698684785695442e-05,-1.4815149454153663e-05,0.0,8.0,1.0,3
2.15443469e-05,0.0275,-43.656367996622194,MB-fixed,3.1281342798135846e-05,2.884421950910543e-05,8.730561491236208e-07,1.6243799944765444e-07,4.695377888794236e-07,1.2765745093678179e-06,8.730561491236208e-07,6.408923689874861,0.0,3
2.15443469e-05,0.0275,-43.656367996622194,MB-global-opt,3.1447586123019754e-05,2.842640145894748e-05,1.44880535792128e-06,2.4534248191764606e-07,8.393408463027848e-07,2.0582698695397753e-06,1.44880535792128e-06,4.7380473561634675,0.0,3
2.15443469e-05,0.0275,-43.656367996622194,PS,3.128134279872796e-05,2.884421950910543e-05,8.730561496861342e-07,1.6243799974346563e-07,4.6953778870710133e-07,1.276574510665167e-06,8.730561496861342e-07,6.408923689874858,0.0,3
2.15443469e-05,0.0275,-43.656367996622194,PS+GS,3.1281355735046645e-05,2.8767280330299627e-05,9.500076179946846e-07,1.6238804489598162e-07,5.466133517361699e-07,1.3534018842531992e-06,9.500076179946846e-07,6.408923689874858,0.0,3
3.1622776602e-05,0.0275,-41.98970193168599,GS,4.567918363385104e-05,6.593143643818244e-05,-2.2536211986023962e-05,2.6581484541219823e-07,-2.3196532667847306e-05,-2.1875891304200618e-05,0.0,8.0,1.0,3
3.1622776602e-05,0.0275,-41.98970193168599,MB-fixed,4.5407497434979405e-05,4.207887321006076e-05,1.0582493531696682e-06,1.8930277688253255e-06,-3.6442923167016335e-06,5.76079102304097e-06,1.4260982604152855e-06,6.408923689874861,0.3333333333333333,3
3.1622776602e-05,0.0275,-41.98970193168599,MB-global-opt,4.5088989345150786e-05,4.1482054557118175e-05,1.3524853207750668e-06,3.5466677368389126e-06,-7.457925755245489e-06,1.0162896396795623e-05,2.2484679641721065e-06,4.7380473561634675,0.3333333333333333,3
3.1622776602e-05,0.0275,-41.98970193168599,PS,4.5407497435275466e-05,4.207887321006076e-05,1.058249353450926e-06,1.8930277683435397e-06,-3.6442923152235533e-06,5.760791022125405e-06,1.4260982604152855e-06,6.408923689874858,0.3333333333333333,3
3.1622776602e-05,0.0275,-41.98970193168599,PS+GS,4.540751320251483e-05,4.196897759478624e-05,1.1681599476028486e-06,1.8930142002112006e-06,-3.5343480159624094e-06,5.870667911168106e-06,1.4993689914681113e-06,6.408923689874858,0.3333333333333333,3
4.6415888336e-05,0.0275,-40.323036148452175,GS,6.784822108703754e-05,9.536813580357517e-05,-3.09123257708895e-05,8.454578128471798e-07,-3.30125594074511e-05,-2.8812092134327892e-05,0.0,8.0,1.0,3
4.6415888336e-05,0.0275,-40.323036148452175,MB-fixed,6.78326801351048e-05,6.138351538975684e-05,3.057530738592713e-06,8.13370990648894e-07,1.0370051871031092e-06,5.0780562900823165e-06,3.057530738592713e-06,6.408923689874861,0.0,3
4.6415888336e-05,0.0275,-40.323036148452175,MB-global-opt,6.679012712851318e-05,6.05316553470292e-05,2.918965425058312e-06,2.5334197487449877e-06,-3.374398112414168e-06,9.212328962530792e-06,2.918965425058312e-06,4.7380473561634675,0.0,3
4.6415888336e-05,0.0275,-40.323036148452175,PS,6.783268013569692e-05,6.138351538975684e-05,3.0575307391552287e-06,8.133709910708658e-07,1.0370051866173891e-06,5.078056291693068e-06,3.0575307391552287e-06,6.408923689874858,0.0,3
4.6415888336e-05,0.0275,-40.323036148452175,PS+GS,6.783269715023484e-05,6.122666608243676e-05,3.2143962102863273e-06,8.133592268873642e-07,1.1938998816003715e-06,5.234892538972283e-06,3.2143962102863273e-06,6.408923689874858,0.0,3
6.8129206906e-05,0.0275,-38.65637077838101,GS,9.789930114963614e-05,0.00013791734558576962,-4.491300949361529e-05,1.6683255949920785e-07,-4.5327444546209965e-05,-4.449857444102061e-05,0.0,8.0,1.0,3
6.8129206906e-05,0.0275,-38.65637077838101,MB-fixed,9.827124054062608e-05,8.954079249057223e-05,3.816886023022543e-06,1.7784319327284744e-06,-6.009838087945385e-07,8.234755854839624e-06,3.816886023022543e-06,6.408923689874861,0.0,3
6.8129206906e-05,0.0275,-38.65637077838101,MB-global-opt,9.818280936091384e-05,8.832587652696233e-05,4.947792365905804e-06,4.8787525733982135e-06,-7.1717008878214795e-06,1.7067285619633086e-05,4.947792365905804e-06,4.7380473561634675,0.0,3
6.8129206906e-05,0.0275,-38.65637077838101,PS,9.827124054269849e-05,8.954079249057223e-05,3.816886024991337e-06,1.7784319325536146e-06,-6.009838063913688e-07,8.234755856374042e-06,3.816886024991337e-06,6.408923689874858,0.0,3
6.8129206906e-05,0.0275,-38.65637077838101,PS+GS,9.827124617789451e-05,8.931710814263916e-05,4.040575726360619e-06,1.7784468736849111e-06,-3.773312208497959e-07,8.458482673571035e-06,4.040575726360619e-06,6.408923689874858,0.0,3
0.0001,0.0275,-36.98970601490521,GS,0.00014545408202574586,0.00019940500503179415,-6.122362710733556e-05,8.017265233137362e-07,-6.321522619838501e-05,-5.9232028016286114e-05,0.0,8.0,1.0,3
0.0001,0.0275,-36.98970601490521,MB-fixed,0.00014416408148173096,0.00013060821891408558,6.347658493558815e-06,2.434911020942127e-06,2.9900420175493623e-07,1.2396312785362694e-05,6.347658493558815e-06,6.408923689874861,0.0,3
0.0001,0.0275,-36.98970601490521,MB-global-opt,0.00014184180287172646,0.00012887698252672664,5.8727302014134955e-06,4.523947605621208e-06,-5.36537865155349e-06,1.7110839054380483e-05,5.8727302014134955e-06,4.7380473561634675,0.0,3
0.0001,0.0275,-36.98970601490521,PS,0.00014416408148291518,0.00013060821891408558,6.347658494683846e-06,2.4349110207557024e-06,2.990042033430722e-07,1.239631278602462e-05,6.347658494683846e-06,6.408923689874858,0.0,3
0.0001,0.0275,-36.98970601490521,PS+GS,0.0001441639048754458,0.00013028949165261317,6.666217979060337e-06,2.4347623419973525e-06,6.179330262301115e-07,1.2714502931890562e-05,6.666217979060337e-06,6.408923689874858,0.0,3
0.000146779926762,0.0275,-35.32304214172623,GS,0.00020843438354312127,0.0002882379480566577,-9.02252836906925e-05,5.874917226709418e-07,-9.168469403430247e-05,-8.876587334708254e-05,0.0,8.0,1.0,3
0.000146779926762,0.0275,-35.32304214172623,MB-fixed,0.00021262723790105298,0.00019050171953893802,1.1494156467062302e-05,5.357535640052221e-06,-1.8146998582729342e-06,2.480301279239754e-05,1.1494156467062302e-05,6.408923689874861,0.0,3
0.000146779926762,0.0275,-35.32304214172623,MB-global-opt,0.00021362147967766512,0.00018803694562152806,1.4903460072253797e-05,1.0043543397766791e-05,-1.0046084841430553e-05,3.985300498593815e-05,1.4903460072253797e-05,4.7380473561634675,0.0,3
0.000146779926762,0.0275,-35.32304214172623,PS,0.0002126272379031254,0.00019050171953893802,1.1494156469031095e-05,5.3575356395967366e-06,-1.8146998551726564e-06,2.4803012793234848e-05,1.1494156469031095e-05,6.408923689874858,0.0,3
0.000146779926762,0.0275,-35.32304214172623,PS+GS,0.00021262706639735285,0.00019004797462951473,1.1947738447970469e-05,5.357678227065247e-06,-1.361472083141026e-06,2.5256948979081965e-05,1.1947738447970469e-05,6.408923689874858,0.0,3
0.000215443469003,0.0275,-33.65637957532419,GS,0.000313046506190832,0.00041654323002782156,-0.00011914904914653117,6.2886126354731564e-06,-0.00013477082894870608,-0.00010352726934435627,0.0,8.0,1.0,3
0.000215443469003,0.0275,-33.65637957532419,MB-fixed,0.0003131383687818475,0.00027784582223877585,1.9635628103979253e-05,9.983322115515389e-06,-5.164318851416278e-06,4.4435575059374784e-05,1.9635628103979253e-05,6.408923689874861,0.0,3
0.000215443469003,0.0275,-33.65637957532419,MB-global-opt,0.00031785249022349876,0.0002743400379667804,2.7619827745543418e-05,1.1899558892750812e-05,-1.9403152527665578e-06,5.717997074385339e-05,2.7619827745543418e-05,4.7380473561634675,0.0,3
0.000215443469003,0.0275,-33.65637957532419,PS,0.0003131383687833278,0.00027784582223877585,1.9635628105385534e-05,9.983322116750818e-06,-5.1643188530789735e-06,4.4435575063850045e-05,1.9635628105385534e-05,6.408923689874858,0.0,3
0.000215443469003,0.0275,-33.65637957532419,PS+GS,0.0003131385277492053,0.00027720048028867517,2.028112107306986e-05,9.982929151390998e-06,-4.517849705324921e-06,4.5080091851464635e-05,2.028112107306986e-05,6.408923689874858,0.0,3
0.000316227766017,0.0275,-31.989718927013303,GS,0.00045388817540607346,0.0006018080972789441,-0.00017061433064317436,5.7154206961482825e-06,-0.0001848122227328187,-0.00015641643855353,0.0,8.0,1.0,3
0.000316227766017,0.0275,-31.989718927013303,MB-fixed,0.00045546886167476447,0.0004052119001012322,2.7483518489794035e-05,1.0753340612633459e-05,7.707395469858974e-07,5.419629743260217e-05,2.7483518489794035e-05,6.408923689874861,0.0,3
0.000316227766017,0.0275,-31.989718927013303,MB-global-opt,0.00045250129200417416,0.00040023045021952974,2.964577718443568e-05,1.9236766379306875e-05,-1.8140999629939198e-05,7.743255399881056e-05,2.964577718443568e-05,4.7380473561634675,0.0,3
0.000316227766017,0.0275,-31.989718927013303,PS,0.0004554688616762448,0.0004052119001012322,2.7483518491200316e-05,1.0753340612109954e-05,7.707395496926352e-07,5.4196297432708e-05,2.7483518491200316e-05,6.408923689874858,0.0,3
0.000316227766017,0.0275,-31.989718927013303,PS+GS,0.00045546916202650795,0.00040429498627392313,2.8400717651259422e-05,1.0753332426632713e-05,1.6879590436044422e-06,5.51134762589144e-05,2.8400717651259422e-05,6.408923689874858,0.0,3
0.000464158883361,0.0275,-30.323061094083418,GS,0.0006678159105989087,0.0008692390526909843,-0.00023481393762202118,7.4853835251242095e-06,-0.0002534086611234664,-0.00021621921412057595,0.0,8.0,1.0,3
0.000464158883361,0.0275,-30.323061094083418,MB-fixed,0.0006689275162038063,0.000590920652628224,4.45604877653919e-05,8.5474242291606e-06,2.3327508899668688e-05,6.579346663111511e-05,4.45604877653919e-05,6.408923689874861,0.0,3
0.000464158883361,0.0275,-30.323061094083418,MB-global-opt,0.0006758593458059773,0.0005838499555497201,5.821642296595838e-05,2.0368786436052543e-05,7.617552438198694e-06,0.00010881529349371807,5.821642296595838e-05,4.7380473561634675,0.0,3
0.000464158883361,0.0275,-30.323061094083418,PS,0.0006689275162049905,0.000590920652628224,4.456048776651694e-05,8.547424229954246e-06,2.3327508898822204e-05,6.579346663421168e-05,4.456048776651694e-05,6.408923689874858,0.0,3
0.000464158883361,0.0275,-30.323061094083418,PS+GS,0.0006689280263394437,0.0005896192824743629,4.5862342548108614e-05,8.547989572163837e-06,2.4627959292511e-05,6.709672580370622e-05,4.5862342548108614e-05,6.408923689874858,0.0,3
0.000681292069058,0.0275,-28.65640739352665,GS,0.0009905065860680295,0.0012551525508397443,-0.0003141712940751163,5.103625094561435e-06,-0.00032684940163899457,-0.000301493186511238,0.0,8.0,1.0,3
0.000681292069058,0.0275,-28.65640739352665,MB-fixed,0.0009988014069500413,0.0008616639889420519,8.719734766048733e-05,3.063878390264076e-05,1.108638912671167e-05,0.00016330830619426298,8.719734766048733e-05,6.408923689874861,0.0,3
0.000681292069058,0.0275,-28.65640739352665,MB-global-opt,0.0010112064708941066,0.0008516391724946448,0.00010900697485475648,7.364707326203975e-05,-7.394249719324871e-05,0.00029195644690276166,0.00010900697485475648,4.7380473561634675,0.0,3
0.000681292069058,0.0275,-28.65640739352665,PS,0.0009988014069518176,0.0008616639889420519,8.719734766217493e-05,3.0638783902108685e-05,1.1086389129721008e-05,0.00016330830619462884,8.719734766217493e-05,6.408923689874858,0.0,3
0.000681292069058,0.0275,-28.65640739352665,PS+GS,0.0009988013212730944,0.0008598190649904414,8.904219021899818e-05,3.063935089869973e-05,1.2929823188930037e-05,0.00016515455724906632,8.904219021899818e-05,6.408923689874858,0.0,3
0.001,0.0275,-26.989759758440908,GS,0.0014250906606860052,0.0018118432625564562,-0.00045800713490475135,7.48049819930044e-06,-0.00047658972258408374,-0.00043942454722541895,0.0,8.0,1.0,3
0.001,0.0275,-26.989759758440908,MB-fixed,0.0014291920392475177,0.001256314679385362,0.00010141775789977989,1.8178424307008224e-05,5.626004853910151e-05,0.00014657546726045827,0.00010141775789977989,6.408923689874861,0.0,3
0.001,0.0275,-26.989759758440908,MB-global-opt,0.0014257919297178863,0.0012421185841193783,0.00011238374911261371,4.14862513488587e-05,9.32618761903794e-06,0.00021544131060618948,0.00011238374911261371,4.7380473561634675,0.0,3
0.001,0.0275,-26.989759758440908,PS,0.0014291920392487019,0.001256314679385362,0.00010141775790090493,1.8178424307939242e-05,5.626004853791377e-05,0.00014657546726389609,0.00010141775790090493,6.408923689874858,0.0,3
0.001,0.0275,-26.989759758440908,PS+GS,0.0014291922683451475,0.0012537023274930004,0.00010403032743488965,1.8179886999766097e-05,5.886898454397078e-05,0.00014919167032580852,0.00010403032743488965,6.408923689874858,0.0,3
0.001467799267622,0.0275,-25.323121026163587,GS,0.0021620342447175034,0.0026145637277921185,-0.0005606311953104906,9.087169780135305e-06,-0.0005832049764541229,-0.0005380574141668582,0.0,8.0,1.0,3
0.001467799267622,0.0275,-25.323121026163587,MB-fixed,0.002164553213368355,0.0018314530435745713,0.00022487250912536596,1.7359842565677534e-05,0.00018174826953845218,0.00026799674871227973,0.00022487250912536596,6.408923689874861,0.0,3
0.001467799267622,0.0275,-25.323121026163587,MB-global-opt,0.0021950562823098707,0.0018113755520996477,0.00027392791609472935,4.5437522032952895e-05,0.0001610548540855833,0.0003868009781038754,0.00027392791609472935,4.7380473561634675,0.0,3
0.001467799267622,0.0275,-25.323121026163587,PS,0.0021645532133698353,0.0018314530435745713,0.00022487250912677208,1.7359842564775878e-05,0.00018174826954209816,0.000267996748711446,0.00022487250912677208,6.408923689874858,0.0,3
0.001467799267622,0.0275,-25.323121026163587,PS+GS,0.0021645523842810377,0.0018277587624129232,0.00022856600265406252,1.7362011412860515e-05,0.00018543637535207058,0.00027169562995605446,0.00022856600265406252,6.408923689874858,0.0,3
0.002154434690032,0.0275,-23.65649536124699,GS,0.0030637576957633548,0.0037715110366365323,-0.0008609412256613456,2.729104135342886e-06,-0.0008677206961631606,-0.0008541617551595305,0.0,8.0,1.0,3
0.002154434690032,0.0275,-23.65649536124699,MB-fixed,0.0030234572750661806,0.0026693656565373036,0.00020291875477556798,7.84181899764518e-05,8.117171770276392e-06,0.00039772033778085955,0.00020291875477556798,6.408923689874861,0.0,3
