T,epsilon,SNR_dB,scheme,baseline,mean_delta_K,std_delta_K,ci95_low,ci95_high,P_delta_gt_0,mean_delta_I_AB,mean_delta_chi_BE,mean_delta_outage,gain_source,repetitions
1e-05,0.01625,-46.98970039622444,PS,MB-global-opt,-1.4055351762465329e-07,4.825735471352511e-07,-1.3393326647416004e-06,1.0582256294922936e-06,0.3333333333333333,2.4287037270198653e-08,1.636262030313418e-07,0.0,No positive gain,3
1.4677992676e-05,0.0,-45.32303337675883,PS+GS,MB-global-opt,-1.4068149973844822e-07,2.2957678337891693e-07,-7.109818450652847e-07,4.296188455883883e-07,0.3333333333333333,-1.403861169535503e-07,7.314688632575894e-09,0.0,No positive gain,3
1.4677992676e-05,0.0,-45.32303337675883,PS,MB-global-opt,-1.439493193385509e-07,2.2957831568214062e-07,-7.142534711176112e-07,4.2635483244050944e-07,0.3333333333333333,-1.4040386512685169e-07,1.0565647468041561e-08,0.0,No positive gain,3
1.2115276586e-05,0.00875,-46.15636694032423,PS,MB-global-opt,-1.4414983026493102e-07,2.337953962886877e-07,-7.24929791012076e-07,4.3663013048221406e-07,0.3333333333333333,7.1831231333400565e-09,1.5097379724160476e-07,0.0,No positive gain,3
1.2115276586e-05,0.00125,-46.15636674301432,PS,MB-global-opt,-1.442504479272811e-07,2.6170324117343473e-07,-7.943573386054457e-07,5.058564427508834e-07,0.3333333333333333,-8.026877444204199e-08,6.799511220734189e-08,0.0,No positive gain,3
1.1547819847e-05,0.01125,-46.36470032542297,PS,MB-global-opt,-1.4676756128946938e-07,5.26619011281646e-07,-1.4549617069226671e-06,1.1614265843437282e-06,0.3333333333333333,1.4326942595251543e-08,1.6037815675495892e-07,0.0,No positive gain,3
1.1547819847e-05,0.01375,-46.3647003881124,PS+GS,MB-global-opt,-1.475312687571062e-07,1.8176570003010658e-07,-5.990622988989966e-07,3.0399976138478415e-07,0.0,-5.66850122396545e-09,1.4214619259433903e-07,0.0,No positive gain,3
1.1547819847e-05,0.0,-46.36470004332054,PS+GS,MB-global-opt,-1.4928011443278872e-07,6.864850584833012e-07,-1.8546035367431555e-06,1.5560433078775779e-06,0.3333333333333333,-1.5101468934612208e-07,5.816159553972966e-09,0.0,No positive gain,3
1.4677992676e-05,0.01125,-45.32303373532844,PS,MB-global-opt,-1.4931586915049402e-07,2.547653115704479e-07,-7.821879872606236e-07,4.835562489596356e-07,0.3333333333333333,5.4147132703500724e-08,2.0075564521881972e-07,0.0,No positive gain,3
1.3990503141e-05,0.0025,-45.5313667860926,PS+GS,MB-global-opt,-1.5030684722046745e-07,2.644166131203953e-07,-8.071541274779987e-07,5.065404330370638e-07,0.3333333333333333,-7.052757725981944e-08,8.330564882363944e-08,0.0,No positive gain,3
1.0491397291e-05,0.02,-46.781367165812725,PS,MB-global-opt,-1.5128192062026832e-07,3.118179861413983e-07,-9.258807391865585e-07,6.233168979460218e-07,0.6666666666666666,3.7393802128823005e-08,1.8680603264265017e-07,0.0,No positive gain,3
1.2710617996e-05,0.0225,-45.948033997760874,PS,MB-global-opt,-1.5138999665727633e-07,7.323671803907958e-07,-1.9706909282917636e-06,1.667910934977211e-06,0.3333333333333333,8.786424417669043e-08,2.3486102862513292e-07,0.0,No positive gain,3
1.1547819847e-05,0.0,-46.36470004332054,PS,MB-global-opt,-1.5185701260911322e-07,6.865112914455975e-07,-1.8572456012104097e-06,1.5535315759921834e-06,0.3333333333333333,-1.5100462480432952e-07,8.402619045000392e-09,0.0,No positive gain,3
1.3335214322e-05,0.01875,-45.73970058618539,PS,MB-global-opt,-1.5407425849230523e-07,2.420095117861782e-07,-7.552592133151864e-07,4.4711069633057596e-07,0.3333333333333333,7.725056801651438e-08,2.2746229810799434e-07,0.0,No positive gain,3
1.1006941713e-05,0.01125,-46.57303364539424,PS,MB-global-opt,-1.562859877365e-07,2.273789220706618e-07,-7.211265429023707e-07,4.085545674293707e-07,0.0,-3.1110249191594144e-09,1.53330514063299e-07,0.0,No positive gain,3
1e-05,0.00625,-46.989700179077204,PS+GS,MB-global-opt,-1.5705738873883469e-07,6.871647658025998e-08,-3.2775857962835143e-07,1.3643802150682088e-08,0.0,-7.161048021231409e-08,8.902743253713652e-08,0.0,No positive gain,3
1.1006941713e-05,0.00625,-46.573033525887894,PS,MB-global-opt,-1.5831313895375922e-07,2.468648946992104e-07,-7.715595335757424e-07,4.549332556682239e-07,0.3333333333333333,-4.045405965769078e-08,1.198817822789522e-07,0.0,No positive gain,3
1.2710617996e-05,0.01375,-45.94803375625428,PS+GS,MB-global-opt,-1.5888547738226062e-07,4.1757786032847147e-07,-1.196206387803374e-06,8.784354330388527e-07,0.3333333333333333,-3.5657962508632104e-09,1.554979709439408e-07,0.0,No positive gain,3
1.2710617996e-05,0.01,-45.94803365275146,PS,MB-global-opt,-1.5914809932127081e-07,4.56914737143474e-07,-1.294187228899798e-06,9.758910302572563e-07,0.3333333333333333,8.264747997088762e-09,1.669996099185056e-07,0.0,No positive gain,3
1.2710617996e-05,0.0175,-45.9480338597571,PS+GS,MB-global-opt,-1.6008906505623083e-07,3.098075255980267e-07,-9.296936227688075e-07,6.095154926563458e-07,0.3333333333333333,1.2750236718280425e-08,1.7220178993859747e-07,0.0,No positive gain,3
1.1006941713e-05,0.01625,-46.573033764900586,PS,MB-global-opt,-1.625051956999364e-07,3.713465548153159e-07,-1.084981176633792e-06,7.599707852339193e-07,0.3333333333333333,1.7356253323441706e-08,1.7899363635720533e-07,0.0,No positive gain,3
1e-05,0.02625,-46.98970061337165,PS,MB-global-opt,-1.6767667959290573e-07,3.3011630869501636e-07,-9.877310512758468e-07,6.523776920900354e-07,0.3333333333333333,3.440558978458815e-08,2.003619898882647e-07,0.0,No positive gain,3
1e-05,0.0,-46.98970004336019,PS+GS,MB-global-opt,-1.6805928642800947e-07,2.000028138894905e-07,-6.648938188609187e-07,3.287752460048997e-07,0.3333333333333333,-1.7156926960619026e-07,5.068480302128364e-09,0.0,No positive gain,3
1.2115276586e-05,0.01375,-46.15636707186417,PS+GS,MB-global-opt,-1.6902073675476929e-07,9.8535882331051e-08,-4.137974380108927e-07,7.575596450135415e-08,0.0,-2.1418690228832322e-08,1.486729810373788e-07,0.0,No positive gain,3
1.3990503141e-05,0.0025,-45.5313667860926,PS,MB-global-opt,-1.6994443209720445e-07,2.644433726097563e-07,-8.268581866114038e-07,4.869693224169949e-07,0.3333333333333333,-7.053986846491019e-08,1.0293155705554113e-07,0.0,No positive gain,3
1e-05,0.0,-46.98970004336019,PS,MB-global-opt,-1.7032901868200682e-07,2.000026985740412e-07,-6.671632646554595e-07,3.265052272914459e-07,0.3333333333333333,-1.7158505401700572e-07,7.323217365851065e-09,0.0,No positive gain,3
1.2115276586e-05,0.02,-46.156367236289086,PS,MB-global-opt,-1.74987201188397e-07,4.171482197506115e-07,-1.2112408252475633e-06,8.612664228707693e-07,0.3333333333333333,4.074569008120458e-08,2.1369560676554045e-07,0.0,No positive gain,3
1e-05,0.00625,-46.989700179077204,PS,MB-global-opt,-1.7759872070755e-07,6.870209604821949e-08,-3.482641883751104e-07,-6.933253039989608e-09,0.0,-7.162882997846509e-08,1.0955133222800839e-07,0.0,No positive gain,3
1.0491397291e-05,0.02125,-46.78136719428995,PS+GS,MB-global-opt,-1.780609704275328e-07,2.2724380446412008e-07,-7.425658748514759e-07,3.864439339964103e-07,0.0,-2.2931497885754954e-08,1.5627604743606582e-07,0.0,No positive gain,3
1.3335214322e-05,0.0075,-45.739700260418616,PS+GS,MB-global-opt,-1.7889401261091402e-07,8.872013169704913e-07,-2.3828242619845577e-06,2.0250362367627297e-06,0.3333333333333333,-5.573868537093555e-08,1.2594226150852705e-07,0.0,No positive gain,3
1.1547819847e-05,0.00625,-46.36470020004411,PS+GS,MB-global-opt,-1.7916420989768183e-07,4.321761125142301e-07,-1.2527491890986303e-06,8.944207693032666e-07,0.3333333333333333,-8.131832422246059e-08,1.0191180188634519e-07,0.0,No positive gain,3
1.1547819847e-05,0.01375,-46.3647003881124,PS,MB-global-opt,-1.7989362364190332e-07,1.8176756830995592e-07,-6.314292948482234e-07,2.7164204756441683e-07,0.0,-5.6837938799958465e-09,1.7449401945590637e-07,0.0,No positive gain,3
1.4677992676e-05,0.01375,-45.323033815010575,PS+GS,MB-global-opt,-1.8124490835565719e-07,6.733137893822649e-07,-1.853849084380933e-06,1.4913592676696187e-06,0.3333333333333333,-3.5201572027669195e-09,1.779007590130277e-07,0.0,No positive gain,3
6.8129206906e-05,0.01,-38.65636818942054,PS+GS,MB-global-opt,-1.820948994405842e-07,2.302182927984705e-06,-5.901034330124313e-06,5.536844531243145e-06,0.3333333333333333,4.938730355045587e-07,6.512742831699114e-07,0.0,No positive gain,3
3.1622776602e-05,0.0275,-41.98970193168599,PS+GS,MB-global-opt,-1.8432537317221814e-07,1.8398054767859116e-06,-4.7546555402842605e-06,4.386004793939824e-06,0.3333333333333333,3.185238573640466e-07,4.869230376680633e-07,0.0,No positive gain,3
1.3990503141e-05,0.02,-45.531367317742415,PS+GS,MB-global-opt,-1.846484083560064e-07,4.4559136865619727e-07,-1.2915587312515929e-06,9.222619145395801e-07,0.3333333333333333,1.541744835501883e-08,1.9929498429327452e-07,0.0,No positive gain,3
1.2115276586e-05,0.01125,-46.1563670060942,PS+GS,MB-global-opt,-1.8623844271203825e-07,6.277495041556939e-07,-1.7456546594984431e-06,1.3731777740743666e-06,0.6666666666666666,-5.227369115345937e-08,1.3657843611625253e-07,0.0,No positive gain,3
1.3335214322e-05,0.02875,-45.73970087575585,PS+GS,MB-global-opt,-1.863254382635434e-07,5.424101127230069e-07,-1.5337468544968148e-06,1.161095977969728e-06,0.6666666666666666,3.777150888358468e-08,2.2220837170294772e-07,0.0,No positive gain,3
1.1006941713e-05,0.02625,-46.57303400391325,PS+GS,MB-global-opt,-1.899303156083223e-07,1.4152319970842574e-07,-5.414934330872393e-07,1.6163280187059473e-07,0.0,-1.1752351980476305e-08,1.7876558122686959e-07,0.0,No positive gain,3
1.2710617996e-05,0.01375,-45.94803375625428,PS,MB-global-opt,-1.9426742635293964e-07,4.1757897281051676e-07,-1.2315911003326551e-06,8.430562476267759e-07,0.3333333333333333,-3.5619451092353907e-09,1.9088357849916804e-07,0.0,No positive gain,3
1.1006941713e-05,0.01375,-46.57303370514741,PS+GS,MB-global-opt,-1.9458463071941912e-07,3.1244801015658045e-07,-9.707485157011122e-07,5.81579254262274e-07,0.3333333333333333,-6.176839306704096e-08,1.3590465730572987e-07,0.0,No positive gain,3
1.2710617996e-05,0.0175,-45.9480338597571,PS,MB-global-opt,-1.9914884002621586e-07,3.0979700528927247e-07,-9.687272638430771e-07,5.704295837906455e-07,0.3333333333333333,1.2755601315935413e-08,2.1126666127635474e-07,0.0,No positive gain,3
1.2710617996e-05,0.02375,-45.94803403226181,PS+GS,MB-global-opt,-2.0009743630922138e-07,2.921341124474439e-07,-9.257988019196351e-07,5.256039293011924e-07,0.3333333333333333,-4.342150639047304e-09,1.9597239320212623e-07,0.0,No positive gain,3
1.3335214322e-05,0.00375,-45.73970015182968,PS+GS,MB-global-opt,-2.013409986586135e-07,5.44547132784467e-07,-1.554071067017259e-06,1.1513890697000318e-06,0.6666666666666666,-1.1276990511769706e-07,9.420958879680086e-08,0.0,No positive gain,3
1.1547819847e-05,0.00625,-46.36470020004411,PS,MB-global-opt,-2.0265844695721615e-07,4.321687008115748e-07,-1.2762250144680904e-06,8.709081205536581e-07,0.3333333333333333,-8.131925710586074e-08,1.2540515270664798e-07,0.0,No positive gain,3
1.2115276586e-05,0.01375,-46.15636707186417,PS,MB-global-opt,-2.028442655621627e-07,9.854270113928607e-08,-4.4763790567697195e-07,4.1949374552646495e-08,0.0,-2.1408933292832444e-08,1.8250577893397235e-07,0.0,No positive gain,3
1.2710617996e-05,0.01875,-45.94803389425805,PS+GS,MB-global-opt,-2.0310812757588317e-07,2.238593446594737e-07,-7.592055677653052e-07,3.529893126135389e-07,0.3333333333333333,-2.716085430639244e-08,1.7730531598481036e-07,0.0,No positive gain,3
1.2115276586e-05,0.0275,-46.156367433598966,PS+GS,MB-global-opt,-2.035199301383029e-07,4.964903247917011e-07,-1.4368702694572532e-06,1.0298304091806475e-06,0.3333333333333333,-4.334462270586907e-09,1.99402190981246e-07,0.0,No positive gain,3
1.3990503141e-05,0.01,-45.53136701394253,PS+GS,MB-global-opt,-2.0393687618636158e-07,4.020384005446069e-07,-1.2026556285386275e-06,7.947818761659043e-07,0.3333333333333333,-5.814063186448948e-08,1.4870327591509636e-07,0.0,No positive gain,3
1.1006941713e-05,0.0125,-46.57303367527082,PS+GS,MB-global-opt,-2.044794321716848e-07,2.405914996755571e-07,-8.02141849634897e-07,3.9318298529152736e-07,0.3333333333333333,-7.784131620762007e-08,1.3053018177444642e-07,0.0,No positive gain,3
1.0491397291e-05,0.00875,-46.78136690951773,PS+GS,MB-global-opt,-2.0458166873164444e-07,4.3496510305840187e-07,-1.2850948845209994e-06,8.759315470577105e-07,0.3333333333333333,-1.0237769861494901e-07,1.0732285504744254e-07,0.0,No positive gain,3
1.3990503141e-05,0.01875,-45.53136727976742,PS+GS,MB-global-opt,-2.0597560498695626e-07,6.708394042560393e-07,-1.872433067606857e-06,1.4604818576329445e-06,0.3333333333333333,-1.268159562547074e-08,1.939280891427586e-07,0.0,No positive gain,3
2.15443469e-05,0.015,-43.6563674118354,PS+GS,MB-global-opt,-2.0648868702307296e-07,4.3752509922661237e-07,-1.293361285835737e-06,8.80383911789591e-07,0.3333333333333333,6.064047604799801e-08,2.6409713926867084e-07,0.0,No positive gain,3
1e-05,0.01875,-46.98970045051125,PS+GS,MB-global-opt,-2.0733761421828066e-07,5.847877879944699e-08,-3.526069539692924e-07,-6.206827446726891e-08,0.0,-6.909926645685498e-08,1.4169331108426775e-07,0.0,No positive gain,3
1.3335214322e-05,0.0075,-45.739700260418616,PS,MB-global-opt,-2.078117518659423e-07,8.872012416136498e-07,-2.411741814042814e-06,1.9961183103109292e-06,0.3333333333333333,-5.5722204924298545e-08,1.5487565718785845e-07,0.0,No positive gain,3
0.000316227766017,0.025,-31.989717210320762,PS+GS,MB-global-opt,-2.1183273969013557e-07,1.2509882240792462e-05,-3.12881029832133e-05,3.0864437503833036e-05,0.6666666666666666,3.893341421997339e-06,3.9105070905876005e-06,0.0,No positive gain,3
3.1622776602e-05,0.0025,-41.989700214986726,PS+GS,MB-global-opt,-2.1229385874417945e-07,5.735028047567635e-08,-3.547598532515002e-07,-6.982786423685867e-08,0.0,-3.473248592437509e-08,1.7929799711602357e-07,0.0,No positive gain,3
1.0491397291e-05,0.02125,-46.78136719428995,PS,MB-global-opt,-2.1341490616203855e-07,2.272443151905582e-07,-7.77921079300787e-07,3.5109126697670987e-07,0.0,-2.291169683606616e-08,1.916487941677758e-07,0.0,No positive gain,3
1.3335214322e-05,0.02625,-45.73970080336324,PS+GS,MB-global-opt,-2.1345054013188758e-07,6.749707585468327e-07,-1.8901708557460228e-06,1.4632697754822476e-06,0.6666666666666666,3.821920557811609e-10,2.1381362258487968e-07,0.3333333333333333,No positive gain,3
1.0491397291e-05,0.01875,-46.78136713733551,PS+GS,MB-global-opt,-2.1468369223083944e-07,2.359598640950641e-07,-8.008404890816069e-07,3.714731046199281e-07,0.3333333333333333,-6.998854532961711e-08,1.4819457416770376e-07,0.0,No positive gain,3
1.2115276586e-05,0.01125,-46.1563670060942,PS,MB-global-opt,-2.1741426401433706e-07,6.277639994025922e-07,-1.7768664889902028e-06,1.3420379609615288e-06,0.3333333333333333,-5.228008959079489e-08,1.6774817890308213e-07,0.0,No positive gain,3
1.4677992676e-05,0.01375,-45.323033815010575,PS,MB-global-opt,-2.2171082917724996e-07,6.73330677013678e-07,-1.8943569564045808e-06,1.4509352980500807e-06,0.3333333333333333,-3.50267222633723e-09,2.183832905622296e-07,0.0,No positive gain,3
1.2115276586e-05,0.02875,-46.15636746648395,PS+GS,MB-global-opt,-2.2194832238753406e-07,3.2080216718657636e-07,-1.018865083897067e-06,5.749684391219989e-07,0.3333333333333333,-1.9741532852890487e-08,2.0319386617728696e-07,0.3333333333333333,No positive gain,3
1e-05,0.02375,-46.98970055908485,PS+GS,MB-global-opt,-2.2253020399709568e-07,3.3984133026483275e-07,-1.0667428685089037e-06,6.216824605147124e-07,0.0,-6.934890084409062e-08,1.5664874819520946e-07,0.0,No positive gain,3
1.3335214322e-05,0.00375,-45.73970015182968,PS,MB-global-opt,-2.233047879940375e-07,5.445488184613221e-07,-1.5760390438061286e-06,1.1294294678180534e-06,0.6666666666666666,-1.1277461631209462e-07,1.1616890249754874e-07,0.0,No positive gain,3
1.1006941713e-05,0.01375,-46.57303370514741,PS,MB-global-opt,-2.2550686007427714e-07,3.1241265237810107e-07,-1.001582911465047e-06,5.505691913164927e-07,0.3333333333333333,-6.176259947920926e-08,1.668323905690272e-07,0.0,No positive gain,3
4.6415888336e-05,0.025,-40.32303589647527,PS,MB-global-opt,-2.2715078465591638e-07,9.374559817744671e-08,-4.600277603962189e-07,5.72619108438612e-09,0.0,6.227815395239608e-07,8.187932472036863e-07,0.0,No positive gain,3
1.3990503141e-05,0.0125,-45.5313670898925,PS+GS,MB-global-opt,-2.2776458023325213e-07,1.7134948082603667e-07,-6.53420287436775e-07,1.9789112697027078e-07,0.0,-6.776719037778396e-08,1.6338574937435624e-07,0.0,No positive gain,3
1.0491397291e-05,0.00625,-46.78136685256328,PS+GS,MB-global-opt,-2.2903698570312762e-07,4.23941615961808e-07,-1.2821663414811797e-06,8.240923700749244e-07,0.3333333333333333,-1.4305889746898023e-07,9.31310331075963e-08,0.0,No positive gain,3
1.0491397291e-05,0.00875,-46.78136690951773,PS,MB-global-opt,-2.291645153936392e-07,4.3498156621888995e-07,-1.3097186279408165e-06,8.51389597153538e-07,0.3333333333333333,-1.0236863149752178e-07,1.3191431547099342e-07,0.0,No positive gain,3
1.3990503141e-05,0.02,-45.531367317742415,PS,MB-global-opt,-2.297759287728245e-07,4.4556304758090347e-07,-1.3366158982172372e-06,8.770640406715882e-07,0.3333333333333333,1.542939198628801e-08,2.4443385115979765e-07,0.0,No positive gain,3
1.1006941713e-05,0.02625,-46.57303400391325,PS,MB-global-opt,-2.3031341152742377e-07,1.414958160049817e-07,-5.818085041159289e-07,1.211816810610813e-07,0.0,-1.1764177780075139e-08,2.1913744263635238e-07,0.0,No positive gain,3
1.2710617996e-05,0.0025,-45.94803344574579,PS+GS,MB-global-opt,-2.3186272725498683e-07,4.118074934715775e-07,-1.2548492517564331e-06,7.911237972464594e-07,0.3333333333333333,-1.639500635993348e-07,7.6110166835619e-08,0.0,No positive gain,3
1.1006941713e-05,0.0125,-46.57303367527082,PS,MB-global-opt,-2.3421952681050054e-07,2.406006726183296e-07,-8.319047311267814e-07,3.634656775057803e-07,0.3333333333333333,-7.7836997588084e-08,1.602743791018213e-07,0.0,No positive gain,3
1.4677992676e-05,0.02125,-45.32303405405696,PS+GS,MB-global-opt,-2.35254798145827e-07,5.638110904521703e-07,-1.635839190223783e-06,1.1653295939321292e-06,0.3333333333333333,-2.2548612162628007e-08,2.1383361659133016e-07,0.0,No positive gain,3
1.3335214322e-05,0.02875,-45.73970087575585,PS,MB-global-opt,-2.3646728442017206e-07,5.42422198760181e-07,-1.5839187240341728e-06,1.1109841551938287e-06,0.3333333333333333,3.776545742795179e-08,2.7234446897672626e-07,0.0,No positive gain,3
1.3990503141e-05,0.01,-45.53136701394253,PS,MB-global-opt,-2.3793445551589844e-07,4.0202673343453395e-07,-1.2366242251600452e-06,7.607553141282484e-07,0.3333333333333333,-5.814100667578259e-08,1.8270049917390452e-07,0.0,No positive gain,3
1e-05,0.01875,-46.98970045051125,PS,MB-global-opt,-2.394574896443427e-07,5.849648708356478e-08,-3.847708192117413e-07,-9.414416007694415e-08,0.0,-6.910072306946328e-08,1.7381180272835195e-07,0.0,No positive gain,3
1.3990503141e-05,0.00125,-45.53136674811761,PS+GS,MB-global-opt,-2.4123903572537223e-07,2.4598019018126615e-07,-8.522877024906014e-07,3.69809631039857e-07,0.3333333333333333,-1.8787339506332046e-07,6.275931041521687e-08,0.0,No positive gain,3
1.4677992676e-05,0.02375,-45.32303413373909,PS+GS,MB-global-opt,-2.4287423499025395e-07,3.479060454414298e-07,-1.1071207626065235e-06,6.213722926260158e-07,0.3333333333333333,-1.9729395006606865e-08,2.24131309733977e-07,0.0,No positive gain,3
2.15443469e-05,0.005,-43.656366944005896,PS+GS,MB-global-opt,-2.4318027193418815e-07,3.3980534242752227e-07,-1.08730353770217e-06,6.009429938337936e-07,0.3333333333333333,-8.058216434866002e-08,1.6662721580296136e-07,0.0,No positive gain,3
1.2710617996e-05,0.01875,-45.94803389425805,PS,MB-global-opt,-2.4332355637035686e-07,2.2384958107111863e-07,-7.993967424617445e-07,3.127496297210308e-07,0.3333333333333333,-2.718839908766313e-08,2.1749457723707621e-07,0.0,No positive gain,3
1.2710617996e-05,0.02375,-45.94803403226181,PS,MB-global-opt,-2.4441490703945026e-07,2.921466575018608e-07,-9.701474362926367e-07,4.813176222137361e-07,0.0,-4.357563495223833e-09,2.402752217189885e-07,0.0,No positive gain,3
1.0491397291e-05,0.01875,-46.78136713733551,PS,MB-global-opt,-2.48288611108075e-07,2.3595194699612563e-07,-8.344257407948021e-07,3.378485185786521e-07,0.3333333333333333,-7.000224340932466e-08,1.8178647986921703e-07,0.0,No positive gain,3
1.2115276586e-05,0.0275,-46.156367433598966,PS,MB-global-opt,-2.485385721673339e-07,4.964879511184461e-07,-1.4818830149550362e-06,9.848058706203684e-07,0.3333333333333333,-4.34281499650524e-09,2.444128979206539e-07,0.0,No positive gain,3
4.6415888336e-05,0.0125,-40.323034636590556,PS,MB-global-opt,-2.486199779383446e-07,1.7870048388822771e-06,-4.68778608923112e-06,4.190546133354431e-06,0.3333333333333333,3.847119600663973e-07,6.140963400014243e-07,0.0,No positive gain,3
1.2710617996e-05,0.0025,-45.94803344574579,PS,MB-global-opt,-2.497893702842656e-07,4.1180958131260306e-07,-1.2727810812703397e-06,7.732023407018084e-07,0.3333333333333333,-1.6394512295884547e-07,9.404150347336326e-08,0.0,No positive gain,3
1.3990503141e-05,0.01875,-45.53136727976742,PS,MB-global-opt,-2.49888171518127e-07,6.708192184994754e-07,-1.916295489938908e-06,1.4165191469026537e-06,0.3333333333333333,-1.2635481697979381e-08,2.3788446390504703e-07,0.0,No positive gain,3
1.0491397291e-05,0.00625,-46.78136685256328,PS,MB-global-opt,-2.5050286115065574e-07,4.239306863123724e-07,-1.303605066174369e-06,8.025993438730576e-07,0.3333333333333333,-1.430549036266863e-07,1.1460070270530309e-07,0.0,No positive gain,3
3.1622776602e-05,0.0025,-41.989700214986726,PS,MB-global-opt,-2.5453394251565936e-07,5.737549032060629e-08,-3.970625617494772e-07,-1.1200532328184149e-07,0.0,-3.474547168499006e-08,2.215257444149188e-07,0.0,No positive gain,3
1.3990503141e-05,0.00125,-45.53136674811761,PS,MB-global-opt,-2.5637088625352146e-07,2.459732944745395e-07,-8.67402423133622e-07,3.546606506265791e-07,0.3333333333333333,-1.87879046542605e-07,7.788579203804602e-08,0.0,No positive gain,3
1e-05,0.02375,-46.98970055908485,PS,MB-global-opt,-2.579502536163388e-07,3.3983744750676584e-07,-1.1021532728224073e-06,5.862527655897298e-07,0.0,-6.935487858091467e-08,1.9206311896446948e-07,0.0,No positive gain,3
1.2115276586e-05,0.015,-46.15636710474915,PS+GS,MB-global-opt,-2.599055812346769e-07,2.6031149276913783e-07,-9.06555177216502e-07,3.867440147471482e-07,0.3333333333333333,-1.1121738729968911e-07,1.5424906329997157e-07,0.0,No positive gain,3
1.3335214322e-05,0.02625,-45.73970080336324,PS,MB-global-opt,-2.61757755574502e-07,6.749548818784498e-07,-1.9384386313579705e-06,1.4149231202089666e-06,0.6666666666666666,3.5944639857158717e-10,2.6209922965314547e-07,0.0,No positive gain,3
1e-05,0.02875,-46.98970066765846,PS+GS,MB-global-opt,-2.6249559617793323e-07,3.6702527923388777e-07,-1.1742369334772306e-06,6.49245741121364e-07,0.3333333333333333,-9.748412980551772e-08,1.6988567286269074e-07,-0.3333333333333333,No positive gain,3
1.1547819847e-05,0.02125,-46.36470057618067,PS+GS,MB-global-opt,-2.625871787712952e-07,1.5698020405761719e-07,-6.525476236642517e-07,1.273732661216613e-07,0.0,-9.647896200467206e-08,1.7093216486685492e-07,0.0,No positive gain,3
1.3990503141e-05,0.0125,-45.5313670898925,PS,MB-global-opt,-2.6498958938248163e-07,1.7132396085490294e-07,-6.905819014633092e-07,1.6060272269834597e-07,0.0,-6.776266658903296e-08,2.006150561228992e-07,0.0,No positive gain,3
1.0491397291e-05,0.01625,-46.78136708038107,PS+GS,MB-global-opt,-2.652912006073648e-07,1.194311095065406e-07,-5.619745236850691e-07,3.139212247033949e-08,0.0,-1.3244456997796306e-07,1.3946885912829998e-07,0.0,No positive gain,3
1.1006941713e-05,0.0225,-46.573033914283506,PS+GS,MB-global-opt,-2.6590827260086745e-07,3.4038384468375025e-07,-1.11146861763986e-06,5.796520724381252e-07,0.3333333333333333,-1.0363911329136499e-07,1.6745111497407095e-07,0.0,No positive gain,3
2.15443469e-05,0.015,-43.6563674118354,PS,MB-global-opt,-2.664865047889246e-07,4.374932099408858e-07,-1.3532798862243156e-06,8.203068766464663e-07,0.3333333333333333,6.066676642528061e-08,3.2411993289294116e-07,0.0,No positive gain,3
1e-05,0.0225,-46.98970053194145,PS+GS,MB-global-opt,-2.671367082355634e-07,1.2743494409281267e-07,-5.837026586473912e-07,4.942924217626453e-08,0.0,-1.2004496359926028e-07,1.5309399281626668e-07,0.0,No positive gain,3
1.3335214322e-05,0.00625,-45.739700224222304,PS+GS,MB-global-opt,-2.675540228776657e-07,3.921062498586974e-07,-1.2415999451525828e-06,7.064918993972513e-07,0.3333333333333333,-1.5884439067785175e-07,1.1665185173370674e-07,0.0,No positive gain,3
1.2115276586e-05,0.02875,-46.15636746648395,PS,MB-global-opt,-2.6778291575269033e-07,3.208011618628211e-07,-1.0646971798995704e-06,5.291313483941896e-07,0.3333333333333333,-1.972893137747178e-08,2.490404309440919e-07,0.0,No positive gain,3
1.4677992676e-05,0.01875,-45.32303397437484,PS+GS,MB-global-opt,-2.6813515572321454e-07,3.35578765075818e-07,-1.1017590213003281e-06,5.654887098538989e-07,0.3333333333333333,-6.876121272370028e-08,2.028120036356995e-07,0.0,No positive gain,3
1.3990503141e-05,0.0175,-45.53136724179244,PS+GS,MB-global-opt,-2.686525294374564e-07,2.032489088014556e-07,-7.735508086569989e-07,2.362457497820861e-07,0.0,-8.452752216688471e-08,1.8835138337891522e-07,0.0,No positive gain,3
1.6155980984e-05,0.0275,-44.90636767489627,PS+GS,MB-global-opt,-2.7056239860397634e-07,6.133938566232091e-07,-1.7943172099787823e-06,1.2531924127708296e-06,0.3333333333333333,-1.0313031021761768e-08,2.607650191333022e-07,0.0,No positive gain,3
1.0491397291e-05,0.015,-46.78136705190384,PS+GS,MB-global-opt,-2.764282956461506e-07,1.0546577520806035e-07,-5.384198051362296e-07,-1.4436786156071594e-08,0.0,-1.4906547137390666e-07,1.3481609784093962e-07,0.0,No positive gain,3
1.3335214322e-05,0.0275,-45.739700839559546,PS+GS,MB-global-opt,-2.7692587911687494e-07,5.567915040297331e-07,-1.6600726518421803e-06,1.1062208936084305e-06,0.3333333333333333,-6.195771007355688e-08,2.180660545469948e-07,0.0,No positive gain,3
3.1622776602e-05,0.025,-41.989701760016096,PS+GS,MB-global-opt,-2.7859494612e-07,1.0238128017562628e-06,-2.8218869367039793e-06,2.2646970444639796e-06,0.3333333333333333,1.99216518244801e-07,4.678506384525605e-07,0.0,No positive gain,3
