sweep,parameter_name,parameter_value,repetition,seed,mean_T,std_T_samples,T_eff,eta_atm,eta_geo,sigma2_turb_m2,sigma2_UAV_m2,link_distance_km
aperture,aperture_radius,0.21,2,304026,0.07319103784998743,0.03891450469600909,0.07319103784998743,0.13073883451571086,0.9533992717844125,0.030687641978789804,0.010177748569320001,20.0
aperture,aperture_radius,0.21,3,305026,0.07360703594029819,0.039915271811283765,0.07360703594029819,0.13073883451571086,0.9533992717844125,0.030687641978789804,0.010177748569320001,20.0
aperture,aperture_radius,0.21,4,306026,0.0751866568667625,0.03920164889823779,0.07518665686676249,0.13073883451571086,0.9533992717844125,0.030687641978789804,0.010177748569320001,20.0
aperture,aperture_radius,0.2199999999999999,0,302026,0.07665128659898933,0.037811263059001766,0.07665128659898934,0.13073883451571086,0.9654416146417241,0.030687641978789804,0.010177866411680002,20.0
aperture,aperture_radius,0.2199999999999999,1,303026,0.07546386801716232,0.03888071064317154,0.07546386801716232,0.13073883451571086,0.9654416146417241,0.030687641978789804,0.010177866411680002,20.0
aperture,aperture_radius,0.2199999999999999,2,304026,0.07669810908094103,0.04169633786029751,0.07669810908094105,0.13073883451571086,0.9654416146417241,0.030687641978789804,0.010177866411680002,20.0
aperture,aperture_radius,0.2199999999999999,3,305026,0.07490064991428631,0.04001220066993054,0.0749006499142863,0.13073883451571086,0.9654416146417241,0.030687641978789804,0.010177866411680002,20.0
aperture,aperture_radius,0.2199999999999999,4,306026,0.08010088963170452,0.03962843769708289,0.0801008896317045,0.13073883451571086,0.9654416146417241,0.030687641978789804,0.010177866411680002,20.0
aperture,aperture_radius,0.2299999999999999,0,302026,0.08176735259489273,0.03917191584814286,0.08176735259489275,0.13073883451571086,0.974725932121765,0.030687641978789804,0.01017798973508,20.0
aperture,aperture_radius,0.2299999999999999,1,303026,0.07995383178087406,0.039350382984863916,0.07995383178087406,0.13073883451571086,0.974725932121765,0.030687641978789804,0.01017798973508,20.0
aperture,aperture_radius,0.2299999999999999,2,304026,0.0803372687345966,0.03907836094707831,0.08033726873459661,0.13073883451571086,0.974725932121765,0.030687641978789804,0.01017798973508,20.0
aperture,aperture_radius,0.2299999999999999,3,305026,0.07740867762284911,0.037866694119336276,0.0774086776228491,0.13073883451571086,0.974725932121765,0.030687641978789804,0.01017798973508,20.0
aperture,aperture_radius,0.2299999999999999,4,306026,0.07835166247632767,0.03868159483002528,0.07835166247632767,0.13073883451571086,0.974725932121765,0.030687641978789804,0.01017798973508,20.0
