parameter_name,parameter_value,parameter_unit,scheme,mean_I_AB,std_I_AB,mean_chi_BE,std_chi_BE,mean_beta_I_AB,std_beta_I_AB,mean_K_raw,std_K_raw,mean_K_positive,std_K_positive,ci95_low,ci95_high,repetitions,ncut
link_distance,72.0,km,Binomial QAM,2.5432629112856485e-05,3.8846305858945315e-06,1.804424936701233e-05,2.760387894928233e-06,2.416099765721366e-05,3.690399056599805e-06,6.116748290201332e-06,9.306545390764633e-07,6.116748290267044e-06,9.306545390197584e-07,4.961188054401287e-06,7.272308526132801e-06,5,150
link_distance,72.0,km,GS,2.543208866868929e-05,3.90171226482995e-06,2.5019324736921465e-05,3.8248560490177035e-06,2.4160484235254825e-05,3.706626651588451e-06,-8.588405016666394e-07,1.2391521994071432e-07,1.0755285551056203e-17,8.686618062743652e-18,-3.057536359913562e-20,2.154114646571154e-17,5,150
link_distance,72.0,km,PS,2.5432732673987686e-05,3.8911487772546995e-06,1.7954488964442433e-05,2.746685737112424e-06,2.41610960402883e-05,3.696591338391964e-06,6.206607075845866e-06,9.502874515912182e-07,6.206607075900266e-06,9.502874515419123e-07,5.026669359375867e-06,7.386544792424665e-06,5,150
link_distance,72.0,km,PS+GS,2.543273263077017e-05,3.891147947008756e-06,1.793839463736964e-05,2.744228844661957e-06,2.416109599923166e-05,3.6965905496583168e-06,6.222701361862021e-06,9.527404080301163e-07,6.222701361916424e-06,9.527404079808096e-07,5.039717897692684e-06,7.405684826140164e-06,5,150
link_distance,76.0,km,Uniform QAM,1.2865648722017175e-05,8.322540967126856e-07,1.3138160183964568e-05,8.432149238078327e-07,1.2222366285916314e-05,7.906413918770514e-07,-9.157938980482524e-07,5.339712390669926e-08,1.0408340855860843e-17,9.052198661242508e-18,-8.314483263923132e-19,2.1648130038113998e-17,5,150
link_distance,76.0,km,Maxwell-Boltzmann QAM,1.2877286491954492e-05,8.304524023635749e-07,9.088500270727427e-06,5.777713788040255e-07,1.2233422167356767e-05,7.889297822453957e-07,3.1449218966293416e-06,2.1248576330863424e-07,3.1449218966919306e-06,2.124857632956578e-07,2.881085974276865e-06,3.408757819106996e-06,5,150
link_distance,76.0,km,Binomial QAM,1.2878441546371883e-05,8.324862759301907e-07,9.135587346567088e-06,5.808439220610783e-07,1.2234519469053287e-05,7.908619621336806e-07,3.0989321224861994e-06,2.1166558399671527e-07,3.0989321225432373e-06,2.1166558398215197e-07,2.8361145872538235e-06,3.361749657832651e-06,5,150
link_distance,76.0,km,GS,1.2865648691715025e-05,8.322549491169516e-07,1.2817366196019205e-05,8.221467559339484e-07,1.2222366257129276e-05,7.906422016611042e-07,-5.949999388899305e-07,3.2840676566121245e-08,9.78384040450919e-18,1.1093146336803189e-17,-3.990120028705323e-18,2.3557800837723704e-17,5,150
link_distance,76.0,km,PS,1.2877286493250678e-05,8.30452402429116e-07,9.088500270731242e-06,5.777713788016132e-07,1.2233422168588145e-05,7.889297823076608e-07,3.144921897856901e-06,2.1248576337286306e-07,3.1449218979049538e-06,2.1248576335862195e-07,2.881085975411708e-06,3.4087578203981997e-06,5,150
link_distance,76.0,km,PS+GS,1.2877286328010634e-05,8.30452212516913e-07,9.080060527261874e-06,5.772208100729888e-07,1.22334220116101e-05,7.889296018910677e-07,3.1533614843482286e-06,2.1303220956770325e-07,3.153361484394302e-06,2.1303220955115962e-07,2.888847059336827e-06,3.4178759094517774e-06,5,150
