run_id,timestamp,distance_km,V_A,beta,I_AB,chi_BE,Delta,epsilon_total,n_block,N_block,SKR,SKR_clipped
20260503_214412,2026-05-03 21:44:12,19.0000000000,2.6000000000,0.9500000000,0.0141644480,0.0203723332,0.0181933236,0.0000000300,100000000,100000000,-0.0069161075,0.0000000000
20260503_214412,2026-05-03 21:44:12,19.0000000000,2.6000000000,0.9500000000,0.0141583361,0.0203638039,0.0181933236,0.0000000300,100000000,100000000,-0.0069133846,0.0000000000
20260503_214412,2026-05-03 21:44:12,19.0000000000,2.6000000000,0.9500000000,0.0141518378,0.0203547352,0.0181933236,0.0000000300,100000000,100000000,-0.0069104893,0.0000000000
20260503_214413,2026-05-03 21:44:13,19.0000000000,2.6000000000,0.9500000000,0.0141447865,0.0203448946,0.0181933236,0.0000000300,100000000,100000000,-0.0069073474,0.0000000000
20260503_214413,2026-05-03 21:44:13,19.0000000000,2.6000000000,0.9500000000,0.0141364168,0.0203332135,0.0181933236,0.0000000300,100000000,100000000,-0.0069036175,0.0000000000
20260503_214413,2026-05-03 21:44:13,19.0000000000,2.6000000000,0.9500000000,0.0141287163,0.0203224661,0.0181933236,0.0000000300,100000000,100000000,-0.0069001856,0.0000000000
20260503_214413,2026-05-03 21:44:13,19.0000000000,2.6000000000,0.9500000000,0.0141197063,0.0203098905,0.0181933236,0.0000000300,100000000,100000000,-0.0068961695,0.0000000000
20260503_214413,2026-05-03 21:44:13,19.0000000000,2.6000000000,0.9500000000,0.0141098082,0.0202960749,0.0181933236,0.0000000300,100000000,100000000,-0.0068917571,0.0000000000
20260503_214414,2026-05-03 21:44:14,19.0000000000,2.6000000000,0.9500000000,0.0141003766,0.0202829098,0.0181933236,0.0000000300,100000000,100000000,-0.0068875520,0.0000000000
20260503_214414,2026-05-03 21:44:14,19.0000000000,2.6000000000,0.9500000000,0.0000007077,0.0000010523,0.0181933236,0.0000000300,100000000,100000000,-0.0000003801,0.0000000000
20260503_214414,2026-05-03 21:44:14,19.0000000000,2.6000000000,0.9500000000,0.0000008474,0.0000012600,0.0181933236,0.0000000300,100000000,100000000,-0.0000004550,0.0000000000
20260503_214414,2026-05-03 21:44:14,19.0000000000,2.6000000000,0.9500000000,0.0000010885,0.0000016184,0.0181933236,0.0000000300,100000000,100000000,-0.0000005843,0.0000000000
20260503_214415,2026-05-03 21:44:15,19.0000000000,2.6000000000,0.9500000000,0.0000009250,0.0000013754,0.0181933236,0.0000000300,100000000,100000000,-0.0000004966,0.0000000000
20260503_214415,2026-05-03 21:44:15,19.0000000000,2.6000000000,0.9500000000,0.0000007733,0.0000011499,0.0181933236,0.0000000300,100000000,100000000,-0.0000004153,0.0000000000
20260503_214415,2026-05-03 21:44:15,19.0000000000,2.6000000000,0.9500000000,0.0000004305,0.0000006403,0.0181933236,0.0000000300,100000000,100000000,-0.0000002313,0.0000000000
20260503_214415,2026-05-03 21:44:15,19.0000000000,2.6000000000,0.9500000000,0.0000001703,0.0000002533,0.0181933236,0.0000000300,100000000,100000000,-0.0000000916,0.0000000000
20260503_214415,2026-05-03 21:44:15,19.0000000000,2.6000000000,0.9500000000,0.0000004921,0.0000007319,0.0181933236,0.0000000300,100000000,100000000,-0.0000002644,0.0000000000
20260503_214415,2026-05-03 21:44:15,19.0000000000,2.6000000000,0.9500000000,0.0000003667,0.0000005454,0.0181933236,0.0000000300,100000000,100000000,-0.0000001971,0.0000000000
20260503_214416,2026-05-03 21:44:16,19.0000000000,2.6000000000,0.9500000000,0.0000007568,0.0000011253,0.0181933236,0.0000000300,100000000,100000000,-0.0000004064,0.0000000000
20260503_214416,2026-05-03 21:44:16,19.0000000000,2.6000000000,0.9500000000,0.0000006066,0.0000009021,0.0181933236,0.0000000300,100000000,100000000,-0.0000003258,0.0000000000
20260503_214416,2026-05-03 21:44:16,19.0000000000,2.6000000000,0.9500000000,0.0000005971,0.0000008880,0.0181933236,0.0000000300,100000000,100000000,-0.0000003208,0.0000000000
20260503_214416,2026-05-03 21:44:16,19.0000000000,2.6000000000,0.9500000000,0.0000007870,0.0000011703,0.0181933236,0.0000000300,100000000,100000000,-0.0000004226,0.0000000000
20260503_214416,2026-05-03 21:44:16,19.0000000000,2.6000000000,0.9500000000,0.0000001835,0.0000002730,0.0181933236,0.0000000300,100000000,100000000,-0.0000000987,0.0000000000
20260503_214417,2026-05-03 21:44:17,19.0000000000,2.6000000000,0.9500000000,0.0000002855,0.0000004248,0.0181933236,0.0000000300,100000000,100000000,-0.0000001535,0.0000000000
20260503_214417,2026-05-03 21:44:17,19.0000000000,2.6000000000,0.9500000000,0.0000004201,0.0000006248,0.0181933236,0.0000000300,100000000,100000000,-0.0000002258,0.0000000000
20260503_214417,2026-05-03 21:44:17,19.0000000000,2.6000000000,0.9500000000,0.0000007192,0.0000010695,0.0181933236,0.0000000300,100000000,100000000,-0.0000003862,0.0000000000
20260503_214417,2026-05-03 21:44:17,19.0000000000,2.6000000000,0.9500000000,0.0000006156,0.0000009154,0.0181933236,0.0000000300,100000000,100000000,-0.0000003306,0.0000000000
20260503_214417,2026-05-03 21:44:17,19.0000000000,2.6000000000,0.9500000000,0.0000004638,0.0000006898,0.0181933236,0.0000000300,100000000,100000000,-0.0000002492,0.0000000000
20260503_214418,2026-05-03 21:44:18,19.0000000000,2.6000000000,0.9500000000,0.0000009819,0.0000014599,0.0181933236,0.0000000300,100000000,100000000,-0.0000005271,0.0000000000
20260503_214418,2026-05-03 21:44:18,19.0000000000,2.6000000000,0.9500000000,0.0000009725,0.0000014460,0.0181933236,0.0000000300,100000000,100000000,-0.0000005221,0.0000000000
20260503_214418,2026-05-03 21:44:18,19.0000000000,2.6000000000,0.9500000000,0.0000004936,0.0000007342,0.0181933236,0.0000000300,100000000,100000000,-0.0000002652,0.0000000000
20260503_214418,2026-05-03 21:44:18,19.0000000000,2.6000000000,0.9500000000,0.0000015141,0.0000022509,0.0181933236,0.0000000300,100000000,100000000,-0.0000008125,0.0000000000
20260503_214418,2026-05-03 21:44:18,19.0000000000,2.6000000000,0.9500000000,0.0000005365,0.0000007979,0.0181933236,0.0000000300,100000000,100000000,-0.0000002882,0.0000000000
20260503_214418,2026-05-03 21:44:18,19.0000000000,2.6000000000,0.9500000000,0.0000005915,0.0000008796,0.0181933236,0.0000000300,100000000,100000000,-0.0000003177,0.0000000000
20260503_214419,2026-05-03 21:44:19,19.0000000000,2.6000000000,0.9500000000,0.0000006378,0.0000009485,0.0181933236,0.0000000300,100000000,100000000,-0.0000003426,0.0000000000
20260503_214419,2026-05-03 21:44:19,19.0000000000,2.6000000000,0.9500000000,0.0000008598,0.0000012785,0.0181933236,0.0000000300,100000000,100000000,-0.0000004617,0.0000000000
20260503_214419,2026-05-03 21:44:19,19.0000000000,2.6000000000,0.9500000000,0.0000011730,0.0000017439,0.0181933236,0.0000000300,100000000,100000000,-0.0000006296,0.0000000000
20260503_214419,2026-05-03 21:44:19,19.0000000000,2.6000000000,0.9500000000,0.0000004369,0.0000006498,0.0181933236,0.0000000300,100000000,100000000,-0.0000002347,0.0000000000
20260503_214419,2026-05-03 21:44:19,19.0000000000,2.6000000000,0.9500000000,0.0000007082,0.0000010531,0.0181933236,0.0000000300,100000000,100000000,-0.0000003803,0.0000000000
20260503_214420,2026-05-03 21:44:20,19.0000000000,2.6000000000,0.9500000000,0.0000005342,0.0000007945,0.0181933236,0.0000000300,100000000,100000000,-0.0000002870,0.0000000000
20260503_214420,2026-05-03 21:44:20,19.0000000000,2.6000000000,0.9500000000,0.0000003676,0.0000005468,0.0181933236,0.0000000300,100000000,100000000,-0.0000001976,0.0000000000
20260503_214420,2026-05-03 21:44:20,19.0000000000,2.6000000000,0.9500000000,0.0000003662,0.0000005447,0.0181933236,0.0000000300,100000000,100000000,-0.0000001968,0.0000000000
20260503_214420,2026-05-03 21:44:20,5.0000000000,2.6000000000,0.9500000000,0.0000088913,0.0000132079,0.0181933236,0.0000000300,100000000,100000000,-0.0000047611,0.0000000000
20260503_214420,2026-05-03 21:44:20,7.8947368421,2.6000000000,0.9500000000,0.0000057641,0.0000085640,0.0181933236,0.0000000300,100000000,100000000,-0.0000030881,0.0000000000
20260503_214421,2026-05-03 21:44:21,10.7894736842,2.6000000000,0.9500000000,0.0000021475,0.0000031920,0.0181933236,0.0000000300,100000000,100000000,-0.0000011519,0.0000000000
20260503_214421,2026-05-03 21:44:21,13.6842105263,2.6000000000,0.9500000000,0.0000019421,0.0000028868,0.0181933236,0.0000000300,100000000,100000000,-0.0000010418,0.0000000000
20260503_214421,2026-05-03 21:44:21,16.5789473684,2.6000000000,0.9500000000,0.0000003356,0.0000004992,0.0181933236,0.0000000300,100000000,100000000,-0.0000001804,0.0000000000
20260503_214421,2026-05-03 21:44:21,19.4736842105,2.6000000000,0.9500000000,0.0000004160,0.0000006187,0.0181933236,0.0000000300,100000000,100000000,-0.0000002235,0.0000000000
20260503_214421,2026-05-03 21:44:21,22.3684210526,2.6000000000,0.9500000000,0.0000001027,0.0000001529,0.0181933236,0.0000000300,100000000,100000000,-0.0000000553,0.0000000000
20260503_214422,2026-05-03 21:44:22,25.2631578947,2.6000000000,0.9500000000,0.0000002499,0.0000003718,0.0181933236,0.0000000300,100000000,100000000,-0.0000001344,0.0000000000
20260503_214422,2026-05-03 21:44:22,28.1578947368,2.6000000000,0.9500000000,0.0000001568,0.0000002334,0.0181933236,0.0000000300,100000000,100000000,-0.0000000844,0.0000000000
20260503_214422,2026-05-03 21:44:22,31.0526315789,2.6000000000,0.9500000000,0.0000000740,0.0000001101,0.0181933236,0.0000000300,100000000,100000000,-0.0000000398,0.0000000000
20260503_214422,2026-05-03 21:44:22,33.9473684211,2.6000000000,0.9500000000,0.0000000389,0.0000000579,0.0181933236,0.0000000300,100000000,100000000,-0.0000000210,0.0000000000
20260503_214422,2026-05-03 21:44:22,36.8421052632,2.6000000000,0.9500000000,0.0000000305,0.0000000454,0.0181933236,0.0000000300,100000000,100000000,-0.0000000164,0.0000000000
20260503_214422,2026-05-03 21:44:22,39.7368421053,2.6000000000,0.9500000000,0.0000000580,0.0000000863,0.0181933236,0.0000000300,100000000,100000000,-0.0000000312,0.0000000000
20260503_214423,2026-05-03 21:44:23,42.6315789474,2.6000000000,0.9500000000,0.0000000140,0.0000000209,0.0181933236,0.0000000300,100000000,100000000,-0.0000000076,0.0000000000
20260503_214423,2026-05-03 21:44:23,45.5263157895,2.6000000000,0.9500000000,0.0000000206,0.0000000306,0.0181933236,0.0000000300,100000000,100000000,-0.0000000111,0.0000000000
20260503_214423,2026-05-03 21:44:23,48.4210526316,2.6000000000,0.9500000000,0.0000000059,0.0000000088,0.0181933236,0.0000000300,100000000,100000000,-0.0000000032,0.0000000000
20260503_214423,2026-05-03 21:44:23,51.3157894737,2.6000000000,0.9500000000,0.0000000211,0.0000000314,0.0181933236,0.0000000300,100000000,100000000,-0.0000000114,0.0000000000
20260503_214423,2026-05-03 21:44:23,54.2105263158,2.6000000000,0.9500000000,0.0000000072,0.0000000107,0.0181933236,0.0000000300,100000000,100000000,-0.0000000039,0.0000000000
20260503_214424,2026-05-03 21:44:24,57.1052631579,2.6000000000,0.9500000000,0.0000000031,0.0000000046,0.0181933236,0.0000000300,100000000,100000000,-0.0000000017,0.0000000000
20260503_214424,2026-05-03 21:44:24,60.0000000000,2.6000000000,0.9500000000,0.0000000052,0.0000000078,0.0181933236,0.0000000300,100000000,100000000,-0.0000000028,0.0000000000
20260503_214424,2026-05-03 21:44:24,5.0000000000,2.6000000000,0.9500000000,0.0000092233,0.0000137008,0.0181933236,0.0000000300,100000000,100000000,-0.0000049387,0.0000000000
20260503_214424,2026-05-03 21:44:24,7.8947368421,2.6000000000,0.9500000000,0.0000050046,0.0000074361,0.0181933236,0.0000000300,100000000,100000000,-0.0000026817,0.0000000000
20260503_214424,2026-05-03 21:44:24,10.7894736842,2.6000000000,0.9500000000,0.0000033036,0.0000049095,0.0181933236,0.0000000300,100000000,100000000,-0.0000017711,0.0000000000
20260503_214425,2026-05-03 21:44:25,13.6842105263,2.6000000000,0.9500000000,0.0000004299,0.0000006395,0.0181933236,0.0000000300,100000000,100000000,-0.0000002310,0.0000000000
20260503_214425,2026-05-03 21:44:25,16.5789473684,2.6000000000,0.9500000000,0.0000007202,0.0000010710,0.0181933236,0.0000000300,100000000,100000000,-0.0000003868,0.0000000000
20260503_214425,2026-05-03 21:44:25,19.4736842105,2.6000000000,0.9500000000,0.0000001662,0.0000002473,0.0181933236,0.0000000300,100000000,100000000,-0.0000000894,0.0000000000
20260503_214425,2026-05-03 21:44:25,22.3684210526,2.6000000000,0.9500000000,0.0000002876,0.0000004278,0.0181933236,0.0000000300,100000000,100000000,-0.0000001546,0.0000000000
20260503_214425,2026-05-03 21:44:25,25.2631578947,2.6000000000,0.9500000000,0.0000003243,0.0000004824,0.0181933236,0.0000000300,100000000,100000000,-0.0000001743,0.0000000000
20260503_214426,2026-05-03 21:44:26,28.1578947368,2.6000000000,0.9500000000,0.0000001515,0.0000002254,0.0181933236,0.0000000300,100000000,100000000,-0.0000000815,0.0000000000
20260503_214426,2026-05-03 21:44:26,31.0526315789,2.6000000000,0.9500000000,0.0000001578,0.0000002348,0.0181933236,0.0000000300,100000000,100000000,-0.0000000849,0.0000000000
20260503_214426,2026-05-03 21:44:26,33.9473684211,2.6000000000,0.9500000000,0.0000000755,0.0000001124,0.0181933236,0.0000000300,100000000,100000000,-0.0000000407,0.0000000000
20260503_214426,2026-05-03 21:44:26,36.8421052632,2.6000000000,0.9500000000,0.0000000468,0.0000000697,0.0181933236,0.0000000300,100000000,100000000,-0.0000000252,0.0000000000
20260503_214426,2026-05-03 21:44:26,39.7368421053,2.6000000000,0.9500000000,0.0000000485,0.0000000722,0.0181933236,0.0000000300,100000000,100000000,-0.0000000261,0.0000000000
20260503_214427,2026-05-03 21:44:27,42.6315789474,2.6000000000,0.9500000000,0.0000000394,0.0000000587,0.0181933236,0.0000000300,100000000,100000000,-0.0000000212,0.0000000000
20260503_214427,2026-05-03 21:44:27,45.5263157895,2.6000000000,0.9500000000,0.0000000254,0.0000000378,0.0181933236,0.0000000300,100000000,100000000,-0.0000000137,0.0000000000
20260503_214427,2026-05-03 21:44:27,48.4210526316,2.6000000000,0.9500000000,0.0000000143,0.0000000212,0.0181933236,0.0000000300,100000000,100000000,-0.0000000077,0.0000000000
20260503_214427,2026-05-03 21:44:27,51.3157894737,2.6000000000,0.9500000000,0.0000000052,0.0000000077,0.0181933236,0.0000000300,100000000,100000000,-0.0000000028,0.0000000000
20260503_214427,2026-05-03 21:44:27,54.2105263158,2.6000000000,0.9500000000,0.0000000070,0.0000000104,0.0181933236,0.0000000300,100000000,100000000,-0.0000000038,0.0000000000
20260503_214428,2026-05-03 21:44:28,57.1052631579,2.6000000000,0.9500000000,0.0000000053,0.0000000080,0.0181933236,0.0000000300,100000000,100000000,-0.0000000029,0.0000000000
20260503_214428,2026-05-03 21:44:28,60.0000000000,2.6000000000,0.9500000000,0.0000000062,0.0000000093,0.0181933236,0.0000000300,100000000,100000000,-0.0000000034,0.0000000000
