run_id,timestamp,distance_km,visibility_km,lambda_nm,xi_km_inv,loss_db_per_km,L_link_km,eta_atm,loss_total_db,eta_sys,eta_geo,T0
20260501_224538,2026-05-01 22:45:38,28.1578947368,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,28.1578947368,0.0570152062,inf,1.0000000000,0.0142605385,0.0142605385
20260501_224538,2026-05-01 22:45:38,31.0526315789,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,31.0526315789,0.0424719199,69.2376219485,1.0000000000,0.0117413166,0.0117413166
20260501_224538,2026-05-01 22:45:38,31.0526315789,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,31.0526315789,0.0424719199,inf,1.0000000000,0.0117413166,0.0117413166
20260501_224538,2026-05-01 22:45:38,31.0526315789,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,31.0526315789,0.0424719199,67.4451340065,1.0000000000,0.0117413166,0.0117413166
20260501_224538,2026-05-01 22:45:38,31.0526315789,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,31.0526315789,0.0424719199,inf,1.0000000000,0.0117413166,0.0117413166
20260501_224538,2026-05-01 22:45:38,33.9473684211,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,33.9473684211,0.0316382961,69.0175303231,1.0000000000,0.0098341682,0.0098341682
20260501_224538,2026-05-01 22:45:38,33.9473684211,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,33.9473684211,0.0316382961,inf,1.0000000000,0.0098341682,0.0098341682
20260501_224538,2026-05-01 22:45:38,33.9473684211,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,33.9473684211,0.0316382961,70.0618210993,1.0000000000,0.0098341682,0.0098341682
20260501_224538,2026-05-01 22:45:38,33.9473684211,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,33.9473684211,0.0316382961,inf,1.0000000000,0.0098341682,0.0098341682
20260501_224538,2026-05-01 22:45:38,36.8421052632,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,36.8421052632,0.0235680841,69.9074977605,1.0000000000,0.0083560035,0.0083560035
20260501_224539,2026-05-01 22:45:39,36.8421052632,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,36.8421052632,0.0235680841,inf,1.0000000000,0.0083560035,0.0083560035
20260501_224539,2026-05-01 22:45:39,36.8421052632,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,36.8421052632,0.0235680841,69.6400770876,1.0000000000,0.0083560035,0.0083560035
20260501_224539,2026-05-01 22:45:39,36.8421052632,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,36.8421052632,0.0235680841,inf,1.0000000000,0.0083560035,0.0083560035
20260501_224539,2026-05-01 22:45:39,39.7368421053,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,39.7368421053,0.0175564003,75.0893308082,1.0000000000,0.0071873274,0.0071873274
20260501_224539,2026-05-01 22:45:39,39.7368421053,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,39.7368421053,0.0175564003,inf,1.0000000000,0.0071873274,0.0071873274
20260501_224539,2026-05-01 22:45:39,39.7368421053,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,39.7368421053,0.0175564003,72.7097793734,1.0000000000,0.0071873274,0.0071873274
20260501_224539,2026-05-01 22:45:39,39.7368421053,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,39.7368421053,0.0175564003,inf,1.0000000000,0.0071873274,0.0071873274
20260501_224539,2026-05-01 22:45:39,42.6315789474,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,42.6315789474,0.0130781606,74.7200308341,1.0000000000,0.0062474895,0.0062474895
20260501_224539,2026-05-01 22:45:39,42.6315789474,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,42.6315789474,0.0130781606,inf,1.0000000000,0.0062474895,0.0062474895
20260501_224539,2026-05-01 22:45:39,42.6315789474,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,42.6315789474,0.0130781606,73.4665489929,1.0000000000,0.0062474895,0.0062474895
20260501_224539,2026-05-01 22:45:39,42.6315789474,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,42.6315789474,0.0130781606,inf,1.0000000000,0.0062474895,0.0062474895
20260501_224539,2026-05-01 22:45:39,45.5263157895,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,45.5263157895,0.0097422184,81.0733005687,1.0000000000,0.0054804734,0.0054804734
20260501_224539,2026-05-01 22:45:39,45.5263157895,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,45.5263157895,0.0097422184,inf,1.0000000000,0.0054804734,0.0054804734
20260501_224539,2026-05-01 22:45:39,45.5263157895,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,45.5263157895,0.0097422184,78.1803951589,1.0000000000,0.0054804734,0.0054804734
20260501_224539,2026-05-01 22:45:39,45.5263157895,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,45.5263157895,0.0097422184,inf,1.0000000000,0.0054804734,0.0054804734
20260501_224539,2026-05-01 22:45:39,48.4210526316,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,48.4210526316,0.0072571994,75.5111191273,1.0000000000,0.0048463969,0.0048463969
20260501_224539,2026-05-01 22:45:39,48.4210526316,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,48.4210526316,0.0072571994,inf,1.0000000000,0.0048463969,0.0048463969
20260501_224539,2026-05-01 22:45:39,48.4210526316,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,48.4210526316,0.0072571994,76.7989248495,1.0000000000,0.0048463969,0.0048463969
20260501_224540,2026-05-01 22:45:40,48.4210526316,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,48.4210526316,0.0072571994,inf,1.0000000000,0.0048463969,0.0048463969
20260501_224540,2026-05-01 22:45:40,51.3157894737,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,51.3157894737,0.0054060524,78.6460373989,1.0000000000,0.0043162445,0.0043162445
20260501_224540,2026-05-01 22:45:40,51.3157894737,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,51.3157894737,0.0054060524,inf,1.0000000000,0.0043162445,0.0043162445
20260501_224540,2026-05-01 22:45:40,51.3157894737,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,51.3157894737,0.0054060524,78.7340309945,1.0000000000,0.0043162445,0.0043162445
20260501_224540,2026-05-01 22:45:40,51.3157894737,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,51.3157894737,0.0054060524,1270.2367404024,1.0000000000,0.0043162445,0.0043162445
20260501_224540,2026-05-01 22:45:40,54.2105263158,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,54.2105263158,0.0040270910,79.0946082962,1.0000000000,0.0038685005,0.0038685005
20260501_224540,2026-05-01 22:45:40,54.2105263158,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,54.2105263158,0.0040270910,inf,1.0000000000,0.0038685005,0.0038685005
20260501_224540,2026-05-01 22:45:40,54.2105263158,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,54.2105263158,0.0040270910,81.8508414923,1.0000000000,0.0038685005,0.0038685005
20260501_224540,2026-05-01 22:45:40,54.2105263158,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,54.2105263158,0.0040270910,inf,1.0000000000,0.0038685005,0.0038685005
20260501_224540,2026-05-01 22:45:40,57.1052631579,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,57.1052631579,0.0029998714,82.3435440795,1.0000000000,0.0034869392,0.0034869392
20260501_224540,2026-05-01 22:45:40,57.1052631579,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,57.1052631579,0.0029998714,inf,1.0000000000,0.0034869392,0.0034869392
20260501_224540,2026-05-01 22:45:40,57.1052631579,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,57.1052631579,0.0029998714,80.4715733368,1.0000000000,0.0034869392,0.0034869392
20260501_224540,2026-05-01 22:45:40,57.1052631579,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,57.1052631579,0.0029998714,inf,1.0000000000,0.0034869392,0.0034869392
20260501_224540,2026-05-01 22:45:40,60.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,60.0000000000,0.0022346722,85.5425473587,1.0000000000,0.0031591385,0.0031591385
20260501_224540,2026-05-01 22:45:40,60.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,60.0000000000,0.0022346722,inf,1.0000000000,0.0031591385,0.0031591385
20260501_224540,2026-05-01 22:45:40,60.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,60.0000000000,0.0022346722,83.5362929056,1.0000000000,0.0031591385,0.0031591385
20260501_224540,2026-05-01 22:45:40,60.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,60.0000000000,0.0022346722,inf,1.0000000000,0.0031591385,0.0031591385
20260501_224541,2026-05-01 22:45:41,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9349976408,1.0000000000,0.0310421114,0.0310421114
20260501_224541,2026-05-01 22:45:41,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9354000700,1.0000000000,0.0310421114,0.0310421114
20260501_224541,2026-05-01 22:45:41,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9359642814,1.0000000000,0.0310421114,0.0310421114
20260501_224541,2026-05-01 22:45:41,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9366870218,1.0000000000,0.0310421114,0.0310421114
20260501_224541,2026-05-01 22:45:41,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9376040606,1.0000000000,0.0310421114,0.0310421114
20260501_224541,2026-05-01 22:45:41,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9386863631,1.0000000000,0.0310421114,0.0310421114
20260501_224541,2026-05-01 22:45:41,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9399194558,1.0000000000,0.0310421114,0.0310421114
20260501_224541,2026-05-01 22:45:41,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9413537438,1.0000000000,0.0310421114,0.0310421114
20260501_224541,2026-05-01 22:45:41,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9429401364,1.0000000000,0.0310421114,0.0310421114
20260501_224541,2026-05-01 22:45:41,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9447100039,1.0000000000,0.0310421114,0.0310421114
20260501_224542,2026-05-01 22:45:42,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9464263788,1.0000000000,0.0310421114,0.0310421114
20260501_224542,2026-05-01 22:45:42,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9486225055,1.0000000000,0.0310421114,0.0310421114
20260501_224542,2026-05-01 22:45:42,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9508495941,1.0000000000,0.0310421114,0.0310421114
20260501_224542,2026-05-01 22:45:42,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9532467641,1.0000000000,0.0310421114,0.0310421114
20260501_224542,2026-05-01 22:45:42,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9557522719,1.0000000000,0.0310421114,0.0310421114
20260501_224542,2026-05-01 22:45:42,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9583806795,1.0000000000,0.0310421114,0.0310421114
20260501_224542,2026-05-01 22:45:42,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9616970756,1.0000000000,0.0310421114,0.0310421114
20260501_224542,2026-05-01 22:45:42,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9642879284,1.0000000000,0.0310421114,0.0310421114
20260501_224542,2026-05-01 22:45:42,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9373928919,1.0000000000,0.0310421114,0.0310421114
20260501_224543,2026-05-01 22:45:43,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9377941975,1.0000000000,0.0310421114,0.0310421114
20260501_224543,2026-05-01 22:45:43,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9383554606,1.0000000000,0.0310421114,0.0310421114
20260501_224543,2026-05-01 22:45:43,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9391192329,1.0000000000,0.0310421114,0.0310421114
20260501_224543,2026-05-01 22:45:43,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9400188580,1.0000000000,0.0310421114,0.0310421114
20260501_224543,2026-05-01 22:45:43,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9410521545,1.0000000000,0.0310421114,0.0310421114
20260501_224543,2026-05-01 22:45:43,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9423401675,1.0000000000,0.0310421114,0.0310421114
20260501_224543,2026-05-01 22:45:43,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9437315429,1.0000000000,0.0310421114,0.0310421114
20260501_224543,2026-05-01 22:45:43,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9453008019,1.0000000000,0.0310421114,0.0310421114
20260501_224543,2026-05-01 22:45:43,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9469484358,1.0000000000,0.0310421114,0.0310421114
20260501_224543,2026-05-01 22:45:43,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9488433084,1.0000000000,0.0310421114,0.0310421114
20260501_224544,2026-05-01 22:45:44,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9509648385,1.0000000000,0.0310421114,0.0310421114
20260501_224544,2026-05-01 22:45:44,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9533040878,1.0000000000,0.0310421114,0.0310421114
20260501_224544,2026-05-01 22:45:44,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9556350189,1.0000000000,0.0310421114,0.0310421114
20260501_224544,2026-05-01 22:45:44,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9581698747,1.0000000000,0.0310421114,0.0310421114
20260501_224544,2026-05-01 22:45:44,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9610693228,1.0000000000,0.0310421114,0.0310421114
20260501_224544,2026-05-01 22:45:44,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9639435401,1.0000000000,0.0310421114,0.0310421114
20260501_224544,2026-05-01 22:45:44,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9668629690,1.0000000000,0.0310421114,0.0310421114
20260501_224544,2026-05-01 22:45:44,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9455284090,1.0000000000,0.0310421114,0.0310421114
20260501_224544,2026-05-01 22:45:44,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9459055379,1.0000000000,0.0310421114,0.0310421114
20260501_224544,2026-05-01 22:45:44,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9464528014,1.0000000000,0.0310421114,0.0310421114
20260501_224545,2026-05-01 22:45:45,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9472530042,1.0000000000,0.0310421114,0.0310421114
20260501_224545,2026-05-01 22:45:45,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9480981136,1.0000000000,0.0310421114,0.0310421114
20260501_224545,2026-05-01 22:45:45,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9491113544,1.0000000000,0.0310421114,0.0310421114
20260501_224545,2026-05-01 22:45:45,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9504572315,1.0000000000,0.0310421114,0.0310421114
20260501_224545,2026-05-01 22:45:45,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9518603954,1.0000000000,0.0310421114,0.0310421114
20260501_224545,2026-05-01 22:45:45,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9533222720,1.0000000000,0.0310421114,0.0310421114
20260501_224545,2026-05-01 22:45:45,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9551443022,1.0000000000,0.0310421114,0.0310421114
20260501_224545,2026-05-01 22:45:45,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9570228218,1.0000000000,0.0310421114,0.0310421114
20260501_224545,2026-05-01 22:45:45,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9590209806,1.0000000000,0.0310421114,0.0310421114
20260501_224546,2026-05-01 22:45:46,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9611902102,1.0000000000,0.0310421114,0.0310421114
20260501_224546,2026-05-01 22:45:46,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9637664427,1.0000000000,0.0310421114,0.0310421114
20260501_224546,2026-05-01 22:45:46,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9661380391,1.0000000000,0.0310421114,0.0310421114
20260501_224546,2026-05-01 22:45:46,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9689145635,1.0000000000,0.0310421114,0.0310421114
20260501_224546,2026-05-01 22:45:46,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9719668183,1.0000000000,0.0310421114,0.0310421114
20260501_224546,2026-05-01 22:45:46,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,15.9748772085,1.0000000000,0.0310421114,0.0310421114
20260501_224546,2026-05-01 22:45:46,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,58.9786024050,1.0000000000,0.0310421114,0.0310421114
20260501_224546,2026-05-01 22:45:46,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,58.1959532439,1.0000000000,0.0310421114,0.0310421114
20260501_224546,2026-05-01 22:45:46,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,57.1084239213,1.0000000000,0.0310421114,0.0310421114
20260501_224547,2026-05-01 22:45:47,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,57.8153730968,1.0000000000,0.0310421114,0.0310421114
20260501_224547,2026-05-01 22:45:47,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,58.5932052304,1.0000000000,0.0310421114,0.0310421114
20260501_224547,2026-05-01 22:45:47,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,61.1373806624,1.0000000000,0.0310421114,0.0310421114
20260501_224547,2026-05-01 22:45:47,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,65.1660015634,1.0000000000,0.0310421114,0.0310421114
20260501_224547,2026-05-01 22:45:47,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,60.5561358456,1.0000000000,0.0310421114,0.0310421114
20260501_224547,2026-05-01 22:45:47,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,61.8339763122,1.0000000000,0.0310421114,0.0310421114
20260501_224547,2026-05-01 22:45:47,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,58.6872393311,1.0000000000,0.0310421114,0.0310421114
20260501_224547,2026-05-01 22:45:47,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,59.6478325497,1.0000000000,0.0310421114,0.0310421114
20260501_224547,2026-05-01 22:45:47,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,59.7161131201,1.0000000000,0.0310421114,0.0310421114
20260501_224548,2026-05-01 22:45:48,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,58.5169254739,1.0000000000,0.0310421114,0.0310421114
20260501_224548,2026-05-01 22:45:48,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,64.8404252816,1.0000000000,0.0310421114,0.0310421114
20260501_224548,2026-05-01 22:45:48,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,62.9203392659,1.0000000000,0.0310421114,0.0310421114
20260501_224548,2026-05-01 22:45:48,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,61.2433551341,1.0000000000,0.0310421114,0.0310421114
20260501_224548,2026-05-01 22:45:48,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,58.9083438258,1.0000000000,0.0310421114,0.0310421114
20260501_224548,2026-05-01 22:45:48,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,59.5841731337,1.0000000000,0.0310421114,0.0310421114
20260501_224548,2026-05-01 22:45:48,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,60.8136123649,1.0000000000,0.0310421114,0.0310421114
20260501_224548,2026-05-01 22:45:48,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,57.5563432770,1.0000000000,0.0310421114,0.0310421114
20260501_224549,2026-05-01 22:45:49,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,57.5979140666,1.0000000000,0.0310421114,0.0310421114
20260501_224549,2026-05-01 22:45:49,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,60.5427356930,1.0000000000,0.0310421114,0.0310421114
20260501_224549,2026-05-01 22:45:49,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,55.6752502371,1.0000000000,0.0310421114,0.0310421114
20260501_224549,2026-05-01 22:45:49,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,60.1812078050,1.0000000000,0.0310421114,0.0310421114
20260501_224549,2026-05-01 22:45:49,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,59.7576181221,1.0000000000,0.0310421114,0.0310421114
20260501_224549,2026-05-01 22:45:49,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,59.4301613314,1.0000000000,0.0310421114,0.0310421114
20260501_224549,2026-05-01 22:45:49,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,58.1328688128,1.0000000000,0.0310421114,0.0310421114
20260501_224549,2026-05-01 22:45:49,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,56.7839541742,1.0000000000,0.0310421114,0.0310421114
20260501_224549,2026-05-01 22:45:49,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,61.0734846235,1.0000000000,0.0310421114,0.0310421114
20260501_224550,2026-05-01 22:45:50,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,58.9755437768,1.0000000000,0.0310421114,0.0310421114
20260501_224550,2026-05-01 22:45:50,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,60.1994936894,1.0000000000,0.0310421114,0.0310421114
20260501_224550,2026-05-01 22:45:50,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,61.8228332287,1.0000000000,0.0310421114,0.0310421114
20260501_224550,2026-05-01 22:45:50,19.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.0000000000,0.1447386037,61.8394003129,1.0000000000,0.0310421114,0.0310421114
20260501_224550,2026-05-01 22:45:50,5.0000000000,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,5.0000000000,0.6013137742,47.4018539163,1.0000000000,0.3631131728,0.3631131728
20260501_224550,2026-05-01 22:45:50,7.8947368421,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,7.8947368421,0.4479322644,49.4052566805,1.0000000000,0.1664356119,0.1664356119
20260501_224550,2026-05-01 22:45:50,10.7894736842,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,10.7894736842,0.3336749001,53.8141653955,1.0000000000,0.0930307072,0.0930307072
20260501_224550,2026-05-01 22:45:50,13.6842105263,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,13.6842105263,0.2485619987,54.3718716755,1.0000000000,0.0589446735,0.0589446735
20260501_224551,2026-05-01 22:45:51,16.5789473684,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,16.5789473684,0.1851594687,62.1172265460,1.0000000000,0.0405620184,0.0405620184
20260501_224551,2026-05-01 22:45:51,19.4736842105,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,19.4736842105,0.1379294865,61.3059823525,1.0000000000,0.0295735731,0.0295735731
20260501_224551,2026-05-01 22:45:51,22.3684210526,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,22.3684210526,0.1027468019,67.5003682041,1.0000000000,0.0224992913,0.0224992913
20260501_224551,2026-05-01 22:45:51,25.2631578947,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,25.2631578947,0.0765384224,63.7603539379,1.0000000000,0.0176837562,0.0176837562
20260501_224551,2026-05-01 22:45:51,28.1578947368,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,28.1578947368,0.0570152062,65.9054245380,1.0000000000,0.0142605385,0.0142605385
20260501_224551,2026-05-01 22:45:51,31.0526315789,10.0000000000,1550.0000000000,0.1017276788,0.4417976955,31.0526315789,0.0424719199,69.2883570082,1.0000000000,0.0117413166,0.0117413166
